id,location_id,zip,latitude,longitude,timezone,daylight_savings
"12,449","29,712",99790,64.856055,-146.27598,-9,TRUE
"12,450","29,712",99701,64.83507,-147.72045,-9,TRUE
"12,451","29,712",99711,64.826445,-147.38884,-9,TRUE
"12,452","29,712",99710,64.948648,-147.535549,-9,TRUE
"12,453","29,712",99708,64.947462,-147.856443,-9,TRUE
"12,454","29,712",99709,64.854937,-147.87406,-9,TRUE
"12,455","29,712",99706,64.852055,-147.937747,-9,TRUE
"12,456","29,712",99707,64.699839,-147.405134,-9,TRUE
"12,457","29,712",99775,64.860846,-147.82681,-9,TRUE
"12,458","29,712",99712,64.926041,-147.49573,-9,TRUE
"12,459","26,194",47849,39.193884,-87.5449,-5,FALSE
"12,460","13,958",71240,32.490777,-92.159354,-6,TRUE
"12,461","17,978",28439,34.309767,-79.02516,-5,TRUE
"12,462","10,224",45324,39.808909,-84.01972,-5,TRUE
"12,463","13,917",30213,33.565662,-84.59321,-5,TRUE
"12,464","22,442",57738,43.682883,-103.24356,-7,TRUE
"12,465","23,682",61739,40.741158,-88.51546,-6,TRUE
"12,466","9,768",68352,40.151358,-97.20374,-6,TRUE
"12,467","15,548",15436,39.821336,-79.75186,-5,TRUE
"12,468","16,358",54741,44.601345,-90.98854,-6,TRUE
"12,469","14,754",99011,47.595572,-117.67344,-8,TRUE
"12,470","3,823",40118,38.106135,-85.75362,-5,TRUE
"12,471","9,087",58229,48.497876,-98.23678,-6,TRUE
"12,472","26,130",25839,37.776961,-81.36179,-5,TRUE
"12,473","15,982",63939,36.647754,-90.68117,-6,TRUE
"12,474","6,716",94930,37.98779,-122.59962,-8,TRUE
"12,475","6,716",94978,38.068036,-122.740988,-8,TRUE
"12,476","3,224",52228,41.912296,-91.78792,-6,TRUE
"12,477","1,185",55332,44.529702,-94.71718,-6,TRUE
"12,478","30,310",64446,40.321432,-95.41748,-6,TRUE
"12,479","18,822",74637,36.577618,-96.69529,-6,TRUE
"12,480","17,394",29827,32.963048,-81.24052,-5,TRUE
"12,481","27,325",57335,43.037683,-98.74998,-6,TRUE
"12,482","6,061",22033,38.874879,-77.38642,-5,TRUE
"12,483","6,061",22030,38.846212,-77.32787,-5,TRUE
"12,484","6,061",22031,38.859675,-77.26167,-5,TRUE
"12,485","6,061",22035,38.855715,-77.361633,-5,TRUE
"12,486","6,061",22034,38.831813,-77.288755,-5,TRUE
"12,487","6,061",22032,38.821753,-77.29293,-5,TRUE
"12,488","6,061",22038,38.852849,-77.30199,-5,TRUE
"12,489","6,061",22037,38.831813,-77.288755,-5,TRUE
"12,490","6,061",22036,38.735114,-77.07965,-5,TRUE
"12,491","9,197",5454,44.693805,-73.04099,-5,TRUE
"12,492","3,476",22039,38.760747,-77.31684,-5,TRUE
"12,493","27,737",35064,33.476908,-86.91684,-6,TRUE
"12,494","17,923",94534,38.245844,-122.101917,-8,TRUE
"12,495","17,923",94533,38.269582,-122.03701,-8,TRUE
"12,496","12,100",6430,41.163445,-73.2629,-5,TRUE
"12,497","12,100",6431,41.219093,-73.252696,-5,TRUE
"12,498","12,100",6432,41.189646,-73.23576,-5,TRUE
"12,499","12,100",6824,41.163879,-73.265744,-5,TRUE
"12,500","12,100",6890,41.142754,-73.288247,-5,TRUE
"12,501","22,395",32634,29.35089,-82.27648,-5,TRUE
"12,502","21,590",52556,41.017736,-91.95,-6,TRUE
"12,503","21,590",52557,41.016566,-91.96821,-6,TRUE
"12,504","14,955",83327,43.365909,-114.77559,-7,TRUE
"12,505","16,981",62837,38.374627,-88.35735,-6,TRUE
"12,506","3,921",40020,37.9348,-85.38765,-5,TRUE
"12,507","3,921",40080,37.93388,-85.385382,-5,TRUE
"12,508","6,674",4937,44.603329,-69.63627,-5,TRUE
"12,509","25,081",59436,47.624913,-112.03006,-7,TRUE
"12,510","11,148",27826,35.575982,-76.20409,-5,TRUE
"12,511","9,066",58627,47.219032,-103.23327,-7,TRUE
"12,512","2,956",68938,40.425264,-98.10957,-6,TRUE
"12,513","14,825",7004,40.879049,-74.29378,-5,TRUE
"12,514","11,825",45014,39.330356,-84.55277,-5,TRUE
"12,515","11,825",45018,39.440956,-84.575746,-5,TRUE
"12,516","28,256",17320,39.759356,-77.37768,-5,TRUE
"12,517","3,595",75840,31.763713,-96.10808,-6,TRUE
"12,518","18,718",24435,37.871126,-79.29041,-5,TRUE
"12,519","26,876",5455,44.801734,-72.96213,-5,TRUE
"12,520","25,668",99012,47.383651,-117.18568,-8,TRUE
"12,521","14,736",72088,35.598238,-92.26358,-6,TRUE
"12,522","4,276",29336,34.888237,-81.96902,-5,TRUE
"12,523","17,651",48733,43.542822,-83.61267,-5,TRUE
"12,524","6,654",65648,37.391275,-93.16252,-6,TRUE
"12,525","11,463",2719,41.634152,-70.8814,-5,TRUE
"12,526","3,293",48023,42.693915,-82.66859,-5,TRUE
"12,527","27,350",7704,40.360581,-74.03738,-5,TRUE
"12,528",929,13064,43.431311,-76.200448,-5,TRUE
"12,529","14,280",5743,43.666758,-73.2857,-5,TRUE
"12,530","22,815",36532,30.512458,-87.88559,-6,TRUE
"12,531","22,815",36533,30.484131,-87.860613,-6,TRUE
"12,532","23,314",15538,39.863486,-78.84235,-5,TRUE
"12,533","29,012",46126,39.61753,-85.88003,-5,FALSE
"12,534","8,163",74343,36.747928,-94.84022,-6,TRUE
"12,535","1,056",7410,40.933943,-74.11671,-5,TRUE
"12,536","3,113",24902,37.774666,-80.461492,-5,TRUE
"12,537","26,991",5045,43.919887,-72.20655,-5,TRUE
"12,538","27,966",19030,40.175504,-74.84611,-5,TRUE
"12,539","27,449",56031,43.646916,-94.45856,-6,TRUE
"12,540","2,065",28340,34.476857,-79.13005,-5,TRUE
"12,541","10,180",68354,40.633747,-97.58041,-6,TRUE
"12,542","14,709",73736,36.347664,-97.69316,-6,TRUE
"12,543","17,336",26555,39.514343,-80.218538,-5,TRUE
"12,544","17,336",26554,39.470949,-80.13936,-5,TRUE
"12,545","27,424",30139,34.434629,-84.70133,-5,TRUE
"12,546","27,561",61841,40.039632,-87.83052,-6,TRUE
"12,547","27,422",46928,40.412026,-85.65476,-5,FALSE
"12,548","7,986",21868,38.107572,-75.789354,-5,TRUE
"12,549","5,088",58030,46.043951,-96.66927,-6,TRUE
"12,550","15,531",16224,41.045243,-79.29524,-5,TRUE
"12,551","7,201",95628,38.654803,-121.26529,-8,TRUE
"12,552","4,924",47943,41.074738,-87.26193,-6,TRUE
"12,553","17,880",28559,36.214395,-81.165972,-5,TRUE
"12,554","14,569",80440,39.22106,-106.0065,-7,TRUE
"12,555","23,462",42735,37.045089,-85.29683,-6,TRUE
"12,556","22,793",21733,39.549752,-77.7557,-5,TRUE
"12,557","7,890",65649,37.618579,-93.61158,-6,TRUE
"12,558","5,497",29643,34.505005,-82.99703,-5,TRUE
"12,559","14,914",43927,40.11761,-80.93763,-5,TRUE
"12,560","3,017",64447,39.892645,-94.404415,-6,TRUE
"12,561","26,003",14450,43.091714,-77.43483,-5,TRUE
"12,562","5,444",8320,39.379906,-75.221681,-5,TRUE
"12,563","6,840",61432,40.642927,-90.17174,-6,TRUE
"12,564","29,329",66425,39.811818,-95.72861,-6,TRUE
"12,565","29,329",67411,37.872226,-97.005915,-6,TRUE
"12,566","17,654",42221,36.898071,-87.496529,-6,TRUE
"12,567","5,945",48621,44.718279,-83.98795,-5,TRUE
"12,568","27,055",64621,39.630482,-93.478696,-6,TRUE
"12,569","27,055",64842,36.799869,-94.10161,-6,TRUE
"12,570","11,556",59221,47.900376,-104.13403,-7,TRUE
"12,571","27,548",28730,35.526686,-82.37542,-5,TRUE
"12,572","23,876",7022,40.816737,-74.00082,-5,TRUE
"12,573","25,415",43736,40.064971,-81.255793,-5,TRUE
"12,574","15,842",73737,36.281915,-98.52463,-6,TRUE
"12,575","21,257",97024,45.542239,-122.44553,-8,TRUE
"12,576","10,923",16415,42.035523,-80.23526,-5,TRUE
"12,577","30,095",57027,43.192357,-96.51982,-6,TRUE
"12,578","10,263",37062,35.976983,-87.14128,-6,TRUE
"12,579","6,954",84629,39.701506,-111.42865,-7,TRUE
"12,580","12,405",26570,39.642393,-80.23405,-5,TRUE
"12,581",705,83119,42.683338,-110.99847,-7,TRUE
"12,582","3,285",62208,38.596199,-90.00227,-6,TRUE
"12,583","9,401",19409,40.211896,-75.35586,-5,TRUE
"12,584","15,869",53931,43.740108,-88.86812,-6,TRUE
"12,585","14,106",28341,35.119076,-78.16439,-5,TRUE
"12,586","29,227",28041,35.58167,-80.45806,-5,TRUE
"12,587","26,907",57626,44.947869,-102.02661,-7,TRUE
"12,588","13,582",648,18.333038,-65.656182,-4,FALSE
"12,589","13,582",738,18.32265,-65.66116,-4,FALSE
"12,590","13,582",748,18.326732,-65.652484,-4,FALSE
"12,591","28,711",41426,37.784924,-82.99783,-5,TRUE
"12,592","15,500",65470,37.532445,-92.39099,-6,TRUE
"12,593","28,501",38628,34.291611,-90.292717,-6,TRUE
"12,594","16,869",28342,35.191142,-78.6514,-5,TRUE
"12,595","25,752",14733,42.128469,-79.19126,-5,TRUE
"12,596","24,017",78545,26.561861,-99.13392,-6,TRUE
"12,597","27,884",78355,27.217893,-98.16479,-6,TRUE
"12,598","22,642",27827,35.69872,-77.5108,-5,TRUE
"12,599","4,594",38629,34.879287,-88.99516,-6,TRUE
"12,600","3,850",35622,34.340484,-86.89176,-6,TRUE
"12,601","19,505",37656,36.4017,-82.62705,-5,TRUE
"12,602","10,417",92028,33.380359,-117.20605,-8,TRUE
"12,603","10,417",92088,33.016928,-116.846046,-8,TRUE
"12,604","26,863",98024,47.565642,-121.88638,-8,TRUE
"12,605",172,97438,43.958389,-122.75701,-8,TRUE
"12,606","22,436",54742,44.763678,-91.29172,-6,TRUE
"12,607","3,904",16639,40.687083,-78.47615,-5,TRUE
"12,608","21,492",25079,38.495072,-81.398422,-5,TRUE
"12,609","8,572",25419,39.58132,-77.8804,-5,TRUE
"12,610","28,328",59326,46.810255,-105.04391,-7,TRUE
"12,611","19,543",89406,39.461072,-118.69306,-8,TRUE
"12,612","19,543",89407,39.525628,-118.842431,-8,TRUE
"12,613","19,543",89496,39.537979,-118.343592,-8,TRUE
"12,614","11,454",67047,37.64248,-96.07105,-6,TRUE
"12,615","15,651",2720,41.716952,-71.13986,-5,TRUE
"12,616","15,651",2721,41.685452,-71.15425,-5,TRUE
"12,617","15,651",2722,41.756214,-71.067062,-5,TRUE
"12,618","15,651",2723,41.691369,-71.13234,-5,TRUE
"12,619","15,651",2724,41.684152,-71.17436,-5,TRUE
"12,620","18,105",53932,43.407179,-89.05837,-6,TRUE
"12,621","22,351",96028,41.056097,-121.49021,-8,TRUE
"12,622","11,473",40932,37.147687,-83.737014,-5,TRUE
"12,623","10,770",18615,41.449135,-75.85774,-5,TRUE
"12,624","18,765",12733,41.732505,-74.60896,-5,TRUE
"12,625","13,294",22040,38.884177,-77.171752,-5,TRUE
"12,626","13,294",22042,38.864669,-77.18781,-5,TRUE
"12,627","13,294",22046,38.886311,-77.18098,-5,TRUE
"12,628","13,294",22044,38.859645,-77.15328,-5,TRUE
"12,629","13,294",22047,38.831813,-77.288755,-5,TRUE
"12,630","13,294",22043,38.901311,-77.19777,-5,TRUE
"12,631","13,294",22041,38.849136,-77.14081,-5,TRUE
"12,632","18,068",68355,40.097217,-95.58631,-6,TRUE
"12,633","16,075",97344,44.865209,-123.44807,-8,TRUE
"12,634","18,984",78113,28.972553,-98.06964,-6,TRUE
"12,635","11,149",15840,41.160521,-78.81129,-5,TRUE
"12,636","5,355",24613,37.273973,-81.31688,-5,TRUE
"12,637","21,829",40119,37.600179,-86.52846,-6,TRUE
"12,638","7,408",21047,39.521572,-76.4258,-5,TRUE
"12,639","8,359",28042,35.373884,-81.543706,-5,TRUE
"12,640","16,958",6031,41.948694,-73.3296,-5,TRUE
"12,641","29,003",46127,39.717457,-85.32737,-5,FALSE
"12,642","10,150",41040,38.656527,-84.32811,-5,TRUE
"12,643","25,227",2540,41.56105,-70.61968,-5,TRUE
"12,644","25,227",2541,41.799312,-70.308662,-5,TRUE
"12,645","9,271",4105,43.736732,-70.26027,-5,TRUE
"12,646","28,819",49632,44.233529,-84.97463,-5,TRUE
"12,647","29,303",99583,54.849999,-163.42011,-9,TRUE
"12,648","7,843",67442,38.660286,-97.75005,-6,TRUE
"12,649","1,883",14452,43.381027,-78.231338,-5,TRUE
"12,650","12,568",42039,36.800353,-88.83224,-6,TRUE
"12,651","1,703",24328,36.659171,-80.70387,-5,TRUE
"12,652","7,304",17221,40.0724,-77.81148,-5,TRUE
"12,653","22,587",77960,28.694847,-97.24182,-6,TRUE
"12,654",181,24834,37.603344,-81.53998,-5,TRUE
"12,655","23,906",74935,34.951143,-94.90421,-6,TRUE
"12,656","19,472",7023,40.641852,-74.38533,-5,TRUE
"12,657","20,526",63345,39.267199,-91.56669,-6,TRUE
"12,658","16,177",31631,30.680867,-82.58028,-5,TRUE
"12,659","8,015",58102,46.900348,-96.80016,-6,TRUE
"12,660","8,015",58103,46.860864,-96.81602,-6,TRUE
"12,661","8,015",58104,46.812118,-96.839,-6,TRUE
"12,662","8,015",58105,46.9414,-96.967371,-6,TRUE
"12,663","8,015",58106,46.934596,-97.229718,-6,TRUE
"12,664","8,015",58107,46.934596,-97.229718,-6,TRUE
"12,665","8,015",58108,46.934596,-97.229718,-6,TRUE
"12,666","8,015",58109,46.82352,-96.8148,-6,TRUE
"12,667","8,015",58121,46.934596,-97.229718,-6,TRUE
"12,668","8,015",58122,46.934596,-97.229718,-6,TRUE
"12,669","8,015",58123,46.934596,-97.229718,-6,TRUE
"12,670","8,015",58124,46.934596,-97.229718,-6,TRUE
"12,671","8,015",58125,46.934596,-97.229718,-6,TRUE
"12,672","8,015",58126,46.934596,-97.229718,-6,TRUE
"12,673","6,584",73840,36.403804,-99.64674,-6,TRUE
"12,674","23,365",7931,40.696601,-74.63781,-5,TRUE
"12,675","11,707",55021,44.29478,-93.28732,-6,TRUE
"12,676","16,713",62838,38.857185,-88.7591,-6,TRUE
"12,677","28,832",52046,42.442226,-91.00932,-6,TRUE
"12,678","2,720",64028,39.283928,-94.830159,-6,TRUE
"12,679","28,241",66734,37.616393,-94.82712,-6,TRUE
"12,680","24,581",44417,41.428487,-80.65551,-5,TRUE
"12,681","24,596",43520,41.39066,-84.631322,-5,TRUE
"12,682","28,109",61842,40.251945,-88.65279,-6,TRUE
"12,683","10,801",40319,38.140258,-83.533691,-5,TRUE
"12,684","9,476",52047,42.959691,-91.35552,-6,TRUE
"12,685","14,481",47850,39.25182,-87.40974,-5,FALSE
"12,686","3,081",93223,36.300574,-119.20552,-8,TRUE
"12,687",235,62533,39.442669,-89.64068,-6,TRUE
"12,688","28,284",45325,39.685116,-84.42307,-5,TRUE
"12,689","17,546",75442,33.171899,-96.35096,-6,TRUE
"12,690","20,795",14060,42.443406,-78.32302,-5,TRUE
"12,691","17,380",71241,32.764289,-92.37657,-6,TRUE
"12,692","13,416",4344,44.26043,-69.80122,-5,TRUE
"12,693","6,166",7727,40.205367,-74.15767,-5,TRUE
"12,694","25,957",11774,40.754757,-73.601772,-5,TRUE
"12,695","25,957",11736,40.754757,-73.601772,-5,TRUE
"12,696","25,957",11735,40.725968,-73.44151,-5,TRUE
"12,697","25,957",11737,40.754757,-73.601772,-5,TRUE
"12,698","2,109",72730,36.03667,-94.25261,-6,TRUE
"12,699","6,865",95230,37.959439,-120.82329,-8,TRUE
"12,700","24,120",6030,41.791776,-72.718832,-5,TRUE
"12,701","24,120",6032,41.725195,-72.83032,-5,TRUE
"12,702","24,120",6034,41.791776,-72.718832,-5,TRUE
"12,703","4,409",19942,38.868387,-75.57907,-5,TRUE
"12,704","5,326",30638,33.775001,-83.42456,-5,TRUE
"12,705","2,829",52626,40.655336,-91.72385,-6,TRUE
"12,706","25,034",99128,47.091551,-116.99158,-8,TRUE
"12,707","4,015",61531,40.68847,-90.02166,-6,TRUE
"12,708","16,686",42040,36.614839,-88.5005,-6,TRUE
"12,709","17,664",4938,44.66776,-70.12362,-5,TRUE
"12,710","4,894",48331,42.508809,-83.40875,-5,TRUE
"12,711","4,894",48332,42.660091,-83.3863,-5,TRUE
"12,712","4,894",48333,42.660091,-83.3863,-5,TRUE
"12,713","4,894",48334,42.5065,-83.35363,-5,TRUE
"12,714","4,894",48335,42.465142,-83.39853,-5,TRUE
"12,715","4,894",48336,42.458502,-83.3464,-5,TRUE
"12,716","1,078",55024,44.649263,-93.15222,-6,TRUE
"12,717","29,865",63640,37.779206,-90.41404,-6,TRUE
"12,718","26,713",58293,48.528451,-97.504912,-6,TRUE
"12,719","12,534",3835,43.395688,-71.06217,-5,TRUE
"12,720","22,318",87402,36.785816,-108.14505,-7,TRUE
"12,721","22,318",87401,36.625357,-108.19225,-7,TRUE
"12,722","22,318",87499,36.774472,-108.06925,-7,TRUE
"12,723","7,293",14425,42.985007,-77.346,-5,TRUE
"12,724","7,911",15437,39.793095,-79.59465,-5,TRUE
"12,725","4,128",84025,40.988347,-111.88847,-7,TRUE
"12,726","13,303",26571,39.513513,-80.25738,-5,TRUE
"12,727","12,698",4940,44.622563,-70.075178,-5,TRUE
"12,728","2,396",11738,40.83469,-73.0386,-5,TRUE
"12,729","29,684",47340,40.184743,-85.13,-5,FALSE
"12,730","28,563",27828,35.598204,-77.59066,-5,TRUE
"12,731","5,727",23901,37.307946,-78.40144,-5,TRUE
"12,732","5,727",23909,37.301574,-78.394944,-5,TRUE
"12,733","27,048",69029,40.756879,-100.21881,-6,TRUE
"12,734","26,682",37333,35.14864,-84.31707,-5,TRUE
"12,735","19,018",14061,42.594627,-79.08404,-5,TRUE
"12,736","20,734",22460,37.858952,-76.63263,-5,TRUE
"12,737","13,109",50538,42.279123,-94.41373,-6,TRUE
"12,738","6,731",79033,36.317403,-100.97272,-6,TRUE
"12,739","13,081",51639,40.707376,-95.47445,-6,TRUE
"12,740","4,030",63746,37.734776,-89.811616,-6,TRUE
"12,741","22,988",38630,34.22795,-90.63213,-6,TRUE
"12,742","1,426",16121,41.211606,-80.49404,-5,TRUE
"12,743","14,614",11690,40.651378,-73.870779,-5,TRUE
"12,744","14,614",11691,40.60002,-73.75962,-5,TRUE
"12,745","14,614",11693,40.596959,-73.81978,-5,TRUE
"12,746","14,614",11695,40.651378,-73.870779,-5,TRUE
"12,747",107,82932,42.026986,-109.40903,-7,TRUE
"12,748","14,455",48622,43.840787,-84.86734,-5,TRUE
"12,749","10,675",56327,45.778773,-95.60302,-6,TRUE
"12,750","27,067",68838,41.217633,-98.67027,-6,TRUE
"12,751","26,886",79325,34.389202,-102.89928,-6,TRUE
"12,752","9,647",75132,32.941014,-96.38095,-6,TRUE
"12,753","8,682",64448,39.599578,-94.81076,-6,TRUE
"12,754","19,436",20632,38.421787,-76.96182,-5,TRUE
"12,755","20,516",57438,45.06623,-99.1345,-6,TRUE
"12,756","16,264",36738,32.41786,-87.62729,-6,TRUE
"12,757","26,265",17321,39.747204,-76.44339,-5,TRUE
"12,758","20,671",92333,34.268344,-116.93842,-8,TRUE
"12,759","30,213",73540,34.465332,-98.56181,-6,TRUE
"12,760","22,600",73646,35.826514,-98.62902,-6,TRUE
"12,761","14,477",35555,33.681768,-87.83026,-6,TRUE
"12,762","4,390",52142,42.834286,-91.79794,-6,TRUE
"12,763","22,985",65248,39.148876,-92.67027,-6,TRUE
"12,764","21,261",39069,31.707145,-91.05349,-6,TRUE
"12,765",435,13065,42.822662,-76.80197,-5,TRUE
"12,766","28,868",43521,41.66143,-84.29732,-5,TRUE
"12,767","3,508",84630,39.272741,-111.77838,-7,TRUE
"12,768","20,846",15438,40.093982,-79.83787,-5,TRUE
"12,769","19,001",72701,36.040467,-94.13376,-6,TRUE
"12,770","19,001",72702,35.99403,-94.219977,-6,TRUE
"12,771","19,001",72703,36.107078,-94.11592,-6,TRUE
"12,772","19,001",72704,36.096998,-94.2486,-6,TRUE
"12,773","18,958",30214,33.47875,-84.47668,-5,TRUE
"12,774","18,958",30215,33.40147,-84.46271,-5,TRUE
"12,775","7,772",28301,35.042389,-78.84124,-5,TRUE
"12,776","7,772",28302,35.034307,-78.908828,-5,TRUE
"12,777","7,772",28303,35.084163,-78.953,-5,TRUE
"12,778","7,772",28304,35.02844,-78.97037,-5,TRUE
"12,779","7,772",28305,35.056963,-78.90369,-5,TRUE
"12,780","7,772",28306,35.003712,-78.92179,-5,TRUE
"12,781","7,772",28314,35.060087,-79.00848,-5,TRUE
"12,782","7,772",28309,35.039726,-78.842868,-5,TRUE
"12,783","7,772",28311,35.134301,-78.89411,-5,TRUE
"12,784","16,675",13066,43.028516,-76.00876,-5,TRUE
"12,785","14,698",45118,39.184985,-83.95045,-5,TRUE
"12,786","28,550",17222,39.897287,-77.52006,-5,TRUE
"12,787","29,941",37334,35.136177,-86.57433,-6,TRUE
"12,788",151,78940,29.941521,-96.65977,-6,TRUE
"12,789","23,044",25840,38.059415,-81.11208,-5,TRUE
"12,790","17,209",1745,42.295544,-71.50468,-5,TRUE
"12,791","27,384",88034,32.693536,-107.906536,-7,TRUE
"12,792","15,639",19053,40.148759,-74.98228,-5,TRUE
"12,793","5,207",95940,39.585648,-121.259009,-8,TRUE
"12,794","14,233",56641,47.243893,-94.23203,-6,TRUE
"12,795","6,336",21632,38.705731,-75.77488,-5,TRUE
"12,796",167,98093,47.311041,-122.113791,-8,TRUE
"12,797",167,98063,47.432251,-121.803388,-8,TRUE
"12,798",167,98003,47.311072,-122.31188,-8,TRUE
"12,799",167,98023,47.309021,-122.36178,-8,TRUE
"12,800","1,688",33854,28.002553,-81.61864,-5,TRUE
"12,801","25,758",57337,44.008344,-97.79178,-6,TRUE
"12,802","29,966",41524,37.424071,-82.23762,-5,TRUE
"12,803","11,350",1030,42.070774,-72.67248,-5,TRUE
"12,804","2,288",45119,38.880632,-84.00874,-5,TRUE
"12,805","28,746",49831,45.994849,-87.81615,-6,TRUE
"12,806","25,280",33930,26.581172,-81.46202,-5,TRUE
"12,807","23,325",45120,38.821032,-84.09805,-5,TRUE
"12,808","21,473",93224,35.202535,-119.56093,-8,TRUE
"12,809","7,045",32948,27.762118,-80.59472,-5,TRUE
"12,810","26,888",83424,43.882935,-111.21512,-7,TRUE
"12,811","20,618",73937,36.563865,-102.78868,-6,TRUE
"12,812","5,739",95018,37.057708,-122.05967,-8,TRUE
"12,813","5,327",19943,39.011387,-75.58978,-5,TRUE
"12,814","4,408",30140,33.88232,-85.234946,-5,TRUE
"12,815",224,56536,47.050391,-96.53933,-6,TRUE
"12,816","8,587",17322,39.848832,-76.55122,-5,TRUE
"12,817","11,529",13638,44.021094,-75.76113,-5,TRUE
"12,818","2,415",54120,45.755118,-88.43264,-6,TRUE
"12,819","6,930",87315,34.737855,-108.61359,-7,TRUE
"12,820","14,359",16034,40.868261,-79.72506,-5,TRUE
"12,821",924,83531,45.889314,-115.557407,-8,TRUE
"12,822","16,478",53809,42.98995,-90.63483,-6,TRUE
"12,823","23,956",49408,42.575519,-86.12461,-5,TRUE
"12,824","15,699",50539,43.225165,-94.42583,-6,TRUE
"12,825","22,606",61251,41.738551,-90.06922,-6,TRUE
"12,826","2,921",70640,30.366126,-92.91837,-6,TRUE
"12,827","21,620",48430,42.78459,-83.74074,-5,TRUE
"12,828","11,433",63026,38.502854,-90.46088,-6,TRUE
"12,829","11,433",63099,38.638318,-90.427118,-6,TRUE
"12,830","22,124",78622,29.760052,-97.77727,-6,TRUE
"12,831","15,328",48834,43.141649,-85.04948,-5,TRUE
"12,832","25,849",26202,38.224393,-80.61391,-5,TRUE
"12,833","28,033",19944,38.459314,-75.05356,-5,TRUE
"12,834","23,988",83526,46.154136,-116.40471,-8,TRUE
"12,835","6,132",47532,38.22309,-86.86155,-5,FALSE
"12,836","24,452",56537,46.282084,-96.06798,-6,TRUE
"12,837","24,452",56538,46.412413,-95.713452,-6,TRUE
"12,838","18,572",50078,41.93746,-92.865,-6,TRUE
"12,839",922,42533,37.067452,-84.60301,-5,TRUE
"12,840","13,753",28624,36.110425,-81.42262,-5,TRUE
"12,841","7,850",32034,30.641487,-81.46092,-5,TRUE
"12,842","7,850",32035,30.551558,-81.698422,-5,TRUE
"12,843","16,152",95536,40.561448,-124.25781,-8,TRUE
"12,844","19,467",34729,28.811078,-81.653642,-5,TRUE
"12,845","18,107",48220,42.460986,-83.13398,-5,TRUE
"12,846","16,725",12734,41.734913,-74.75013,-5,TRUE
"12,847","28,619",18921,40.328645,-75.10278,-5,TRUE
"12,848","23,511",98248,48.852655,-122.61807,-8,TRUE
"12,849","2,762",57439,45.32904,-98.083721,-6,TRUE
"12,850","16,761",89408,39.617711,-119.17374,-8,TRUE
"12,851","27,145",83830,47.10625,-116.38764,-8,TRUE
"12,852","21,885",39635,31.186981,-90.44989,-6,TRUE
"12,853","11,996",71334,31.667978,-91.51382,-6,TRUE
"12,854","14,295",62336,40.467994,-91.17125,-6,TRUE
"12,855","27,619",75125,32.533551,-96.65684,-6,TRUE
"12,856","6,253",5456,44.204926,-73.25143,-5,TRUE
"12,857","23,998",84523,39.109059,-111.13617,-7,TRUE
"12,858",891,24088,36.901203,-80.0715,-5,TRUE
"12,859","9,144",49409,43.080865,-86.215413,-5,TRUE
"12,860","13,076",54628,43.373139,-91.0025,-6,TRUE
"12,861","14,201",50434,43.260087,-93.43553,-6,TRUE
"12,862","12,123",56540,47.557644,-96.26954,-6,TRUE
"12,863","27,954",58438,47.652764,-99.61938,-6,TRUE
"12,864","12,506",63028,38.187767,-90.4077,-6,TRUE
"12,865","21,499",12067,42.561226,-73.92528,-5,TRUE
"12,866","15,937",82005,41.139057,-104.862947,-7,TRUE
"12,867","8,919",61433,40.449305,-90.161761,-6,TRUE
"12,868","15,859",95629,38.527556,-120.69292,-8,TRUE
"12,869","13,198",62030,39.155608,-90.1649,-6,TRUE
"12,870","10,234",24089,36.70487,-79.95681,-5,TRUE
"12,871",359,84311,41.81571,-112.11338,-7,TRUE
"12,872","5,907",62031,39.103735,-90.54252,-6,TRUE
"12,873","11,713",97710,42.130152,-118.5582,-8,TRUE
"12,874","6,347",95537,40.725444,-124.21697,-8,TRUE
"12,875","16,874",79326,34.04877,-102.20958,-6,TRUE
"12,876","6,442",23054,37.733844,-77.888082,-5,TRUE
"12,877","3,377",49633,44.555245,-85.22931,-5,TRUE
"12,878","22,164",54524,45.85263,-90.41709,-6,TRUE
"12,879","16,631",56448,46.747211,-94.07246,-6,TRUE
"12,880","24,043",72533,35.965754,-92.2303,-6,TRUE
"12,881","2,633",83328,42.565542,-114.61919,-7,TRUE
"12,882","17,543",49634,44.215959,-86.29048,-5,TRUE
"12,883","26,253",48432,43.89867,-83.01232,-5,TRUE
"12,884","13,641",68357,40.298643,-96.54833,-6,TRUE
"12,885","21,211",93015,34.396646,-118.90082,-8,TRUE
"12,886","21,211",93016,34.032383,-119.1343,-8,TRUE
"12,887","20,271",62032,39.114972,-89.28092,-6,TRUE
"12,888","19,670",46128,39.674879,-86.75256,-5,FALSE
"12,889","13,794",64449,40.041181,-94.9786,-6,TRUE
"12,890","21,658",14735,42.456047,-78.0973,-5,TRUE
"12,891","20,417",84631,38.951694,-112.31666,-7,TRUE
"12,892","14,672",24090,37.512912,-79.87046,-5,TRUE
"12,893","6,242",40022,38.147801,-85.33158,-5,TRUE
"12,894",534,62534,39.529092,-88.7821,-6,TRUE
"12,895","27,504",45839,40.993263,-83.650714,-5,TRUE
"12,896","27,504",45840,41.037325,-83.64576,-5,TRUE
"12,897","10,191",14736,42.130247,-79.74933,-5,TRUE
"12,898","12,083",13639,44.268403,-75.13664,-5,TRUE
"12,899","5,756",58031,46.767912,-97.67144,-6,TRUE
"12,900","16,132",38334,35.357639,-88.60089,-6,TRUE
