"id","postal_code_id","year","num_employees_bin","num_breweries"
1,19,"2,012",All establishments,1
2,19,"2,012","Establishments with 1,000 employees or more",0
3,19,"2,012",Establishments with 100 to 249 employees,0
4,19,"2,012",Establishments with 10 to 19 employees,0
5,19,"2,012",Establishments with 1 to 4 employees,1
6,19,"2,012",Establishments with 20 to 49 employees,0
7,19,"2,012",Establishments with 250 to 499 employees,0
8,19,"2,012",Establishments with 500 to 999 employees,0
9,19,"2,012",Establishments with 50 to 99 employees,0
10,19,"2,012",Establishments with 5 to 9 employees,0
11,19,"2,013",All establishments,1
12,19,"2,013","Establishments with 1,000 employees or more",0
13,19,"2,013",Establishments with 100 to 249 employees,0
14,19,"2,013",Establishments with 10 to 19 employees,0
15,19,"2,013",Establishments with 1 to 4 employees,0
16,19,"2,013",Establishments with 20 to 49 employees,0
17,19,"2,013",Establishments with 250 to 499 employees,0
18,19,"2,013",Establishments with 500 to 999 employees,0
19,19,"2,013",Establishments with 50 to 99 employees,0
20,19,"2,013",Establishments with 5 to 9 employees,1
21,19,"2,014",All establishments,1
22,19,"2,014","Establishments with 1,000 employees or more",0
23,19,"2,014",Establishments with 100 to 249 employees,0
24,19,"2,014",Establishments with 10 to 19 employees,1
25,19,"2,014",Establishments with 1 to 4 employees,0
26,19,"2,014",Establishments with 20 to 49 employees,0
27,19,"2,014",Establishments with 250 to 499 employees,0
28,19,"2,014",Establishments with 500 to 999 employees,0
29,19,"2,014",Establishments with 50 to 99 employees,0
30,19,"2,014",Establishments with 5 to 9 employees,0
31,19,"2,015",All establishments,1
32,19,"2,015","Establishments with 1,000 employees or more",0
33,19,"2,015",Establishments with 100 to 249 employees,0
34,19,"2,015",Establishments with 10 to 19 employees,1
35,19,"2,015",Establishments with 1 to 4 employees,0
36,19,"2,015",Establishments with 20 to 49 employees,0
37,19,"2,015",Establishments with 250 to 499 employees,0
38,19,"2,015",Establishments with 500 to 999 employees,0
39,19,"2,015",Establishments with 50 to 99 employees,0
40,19,"2,015",Establishments with 5 to 9 employees,0
41,40,"2,012",All establishments,1
42,40,"2,012","Establishments with 1,000 employees or more",0
43,40,"2,012",Establishments with 100 to 249 employees,0
44,40,"2,012",Establishments with 10 to 19 employees,0
45,40,"2,012",Establishments with 1 to 4 employees,0
46,40,"2,012",Establishments with 20 to 49 employees,0
47,40,"2,012",Establishments with 250 to 499 employees,0
48,40,"2,012",Establishments with 500 to 999 employees,0
49,40,"2,012",Establishments with 50 to 99 employees,0
50,40,"2,012",Establishments with 5 to 9 employees,1
51,40,"2,013",All establishments,1
52,40,"2,013","Establishments with 1,000 employees or more",0
53,40,"2,013",Establishments with 100 to 249 employees,0
54,40,"2,013",Establishments with 10 to 19 employees,1
55,40,"2,013",Establishments with 1 to 4 employees,0
56,40,"2,013",Establishments with 20 to 49 employees,0
57,40,"2,013",Establishments with 250 to 499 employees,0
58,40,"2,013",Establishments with 500 to 999 employees,0
59,40,"2,013",Establishments with 50 to 99 employees,0
60,40,"2,013",Establishments with 5 to 9 employees,0
61,40,"2,014",All establishments,1
62,40,"2,014","Establishments with 1,000 employees or more",0
63,40,"2,014",Establishments with 100 to 249 employees,0
64,40,"2,014",Establishments with 10 to 19 employees,0
65,40,"2,014",Establishments with 1 to 4 employees,0
66,40,"2,014",Establishments with 20 to 49 employees,1
67,40,"2,014",Establishments with 250 to 499 employees,0
68,40,"2,014",Establishments with 500 to 999 employees,0
69,40,"2,014",Establishments with 50 to 99 employees,0
70,40,"2,014",Establishments with 5 to 9 employees,0
71,41,"2,012",All establishments,1
72,41,"2,012","Establishments with 1,000 employees or more",0
73,41,"2,012",Establishments with 100 to 249 employees,0
74,41,"2,012",Establishments with 10 to 19 employees,0
75,41,"2,012",Establishments with 1 to 4 employees,1
76,41,"2,012",Establishments with 20 to 49 employees,0
77,41,"2,012",Establishments with 250 to 499 employees,0
78,41,"2,012",Establishments with 500 to 999 employees,0
79,41,"2,012",Establishments with 50 to 99 employees,0
80,41,"2,012",Establishments with 5 to 9 employees,0
81,41,"2,013",All establishments,1
82,41,"2,013","Establishments with 1,000 employees or more",0
83,41,"2,013",Establishments with 100 to 249 employees,0
84,41,"2,013",Establishments with 10 to 19 employees,1
85,41,"2,013",Establishments with 1 to 4 employees,0
86,41,"2,013",Establishments with 20 to 49 employees,0
87,41,"2,013",Establishments with 250 to 499 employees,0
88,41,"2,013",Establishments with 500 to 999 employees,0
89,41,"2,013",Establishments with 50 to 99 employees,0
90,41,"2,013",Establishments with 5 to 9 employees,0
91,41,"2,014",All establishments,1
92,41,"2,014","Establishments with 1,000 employees or more",0
93,41,"2,014",Establishments with 100 to 249 employees,0
94,41,"2,014",Establishments with 10 to 19 employees,0
95,41,"2,014",Establishments with 1 to 4 employees,0
96,41,"2,014",Establishments with 20 to 49 employees,0
97,41,"2,014",Establishments with 250 to 499 employees,0
98,41,"2,014",Establishments with 500 to 999 employees,0
99,41,"2,014",Establishments with 50 to 99 employees,0
100,41,"2,014",Establishments with 5 to 9 employees,1
101,41,"2,015",All establishments,1
102,41,"2,015","Establishments with 1,000 employees or more",0
103,41,"2,015",Establishments with 100 to 249 employees,0
104,41,"2,015",Establishments with 10 to 19 employees,1
105,41,"2,015",Establishments with 1 to 4 employees,0
106,41,"2,015",Establishments with 20 to 49 employees,0
107,41,"2,015",Establishments with 250 to 499 employees,0
108,41,"2,015",Establishments with 500 to 999 employees,0
109,41,"2,015",Establishments with 50 to 99 employees,0
110,41,"2,015",Establishments with 5 to 9 employees,0
111,81,"2,013",All establishments,1
112,81,"2,013","Establishments with 1,000 employees or more",0
113,81,"2,013",Establishments with 100 to 249 employees,0
114,81,"2,013",Establishments with 10 to 19 employees,0
115,81,"2,013",Establishments with 1 to 4 employees,1
116,81,"2,013",Establishments with 20 to 49 employees,0
117,81,"2,013",Establishments with 250 to 499 employees,0
118,81,"2,013",Establishments with 500 to 999 employees,0
119,81,"2,013",Establishments with 50 to 99 employees,0
120,81,"2,013",Establishments with 5 to 9 employees,0
121,87,"2,014",All establishments,1
122,87,"2,014","Establishments with 1,000 employees or more",0
123,87,"2,014",Establishments with 100 to 249 employees,0
124,87,"2,014",Establishments with 10 to 19 employees,0
125,87,"2,014",Establishments with 1 to 4 employees,1
126,87,"2,014",Establishments with 20 to 49 employees,0
127,87,"2,014",Establishments with 250 to 499 employees,0
128,87,"2,014",Establishments with 500 to 999 employees,0
129,87,"2,014",Establishments with 50 to 99 employees,0
130,87,"2,014",Establishments with 5 to 9 employees,0
131,87,"2,015",All establishments,1
132,87,"2,015","Establishments with 1,000 employees or more",0
133,87,"2,015",Establishments with 100 to 249 employees,0
134,87,"2,015",Establishments with 10 to 19 employees,0
135,87,"2,015",Establishments with 1 to 4 employees,0
136,87,"2,015",Establishments with 20 to 49 employees,0
137,87,"2,015",Establishments with 250 to 499 employees,0
138,87,"2,015",Establishments with 500 to 999 employees,0
139,87,"2,015",Establishments with 50 to 99 employees,0
140,87,"2,015",Establishments with 5 to 9 employees,1
141,116,"2,012",All establishments,1
142,116,"2,012","Establishments with 1,000 employees or more",0
143,116,"2,012",Establishments with 100 to 249 employees,0
144,116,"2,012",Establishments with 10 to 19 employees,0
145,116,"2,012",Establishments with 1 to 4 employees,0
146,116,"2,012",Establishments with 20 to 49 employees,0
147,116,"2,012",Establishments with 250 to 499 employees,0
148,116,"2,012",Establishments with 500 to 999 employees,0
149,116,"2,012",Establishments with 50 to 99 employees,1
150,116,"2,012",Establishments with 5 to 9 employees,0
151,116,"2,013",All establishments,1
152,116,"2,013","Establishments with 1,000 employees or more",0
153,116,"2,013",Establishments with 100 to 249 employees,0
154,116,"2,013",Establishments with 10 to 19 employees,0
155,116,"2,013",Establishments with 1 to 4 employees,0
156,116,"2,013",Establishments with 20 to 49 employees,0
157,116,"2,013",Establishments with 250 to 499 employees,0
158,116,"2,013",Establishments with 500 to 999 employees,0
159,116,"2,013",Establishments with 50 to 99 employees,1
160,116,"2,013",Establishments with 5 to 9 employees,0
161,116,"2,014",All establishments,1
162,116,"2,014","Establishments with 1,000 employees or more",0
163,116,"2,014",Establishments with 100 to 249 employees,0
164,116,"2,014",Establishments with 10 to 19 employees,0
165,116,"2,014",Establishments with 1 to 4 employees,0
166,116,"2,014",Establishments with 20 to 49 employees,0
167,116,"2,014",Establishments with 250 to 499 employees,0
168,116,"2,014",Establishments with 500 to 999 employees,0
169,116,"2,014",Establishments with 50 to 99 employees,1
170,116,"2,014",Establishments with 5 to 9 employees,0
171,116,"2,015",All establishments,1
172,116,"2,015","Establishments with 1,000 employees or more",0
173,116,"2,015",Establishments with 100 to 249 employees,0
174,116,"2,015",Establishments with 10 to 19 employees,0
175,116,"2,015",Establishments with 1 to 4 employees,0
176,116,"2,015",Establishments with 20 to 49 employees,0
177,116,"2,015",Establishments with 250 to 499 employees,0
178,116,"2,015",Establishments with 500 to 999 employees,0
179,116,"2,015",Establishments with 50 to 99 employees,1
180,116,"2,015",Establishments with 5 to 9 employees,0
181,126,"2,013",All establishments,1
182,126,"2,013","Establishments with 1,000 employees or more",0
183,126,"2,013",Establishments with 100 to 249 employees,0
184,126,"2,013",Establishments with 10 to 19 employees,0
185,126,"2,013",Establishments with 1 to 4 employees,1
186,126,"2,013",Establishments with 20 to 49 employees,0
187,126,"2,013",Establishments with 250 to 499 employees,0
188,126,"2,013",Establishments with 500 to 999 employees,0
189,126,"2,013",Establishments with 50 to 99 employees,0
190,126,"2,013",Establishments with 5 to 9 employees,0
191,132,"2,015",All establishments,1
192,132,"2,015","Establishments with 1,000 employees or more",0
193,132,"2,015",Establishments with 100 to 249 employees,0
194,132,"2,015",Establishments with 10 to 19 employees,0
195,132,"2,015",Establishments with 1 to 4 employees,1
196,132,"2,015",Establishments with 20 to 49 employees,0
197,132,"2,015",Establishments with 250 to 499 employees,0
198,132,"2,015",Establishments with 500 to 999 employees,0
199,132,"2,015",Establishments with 50 to 99 employees,0
200,132,"2,015",Establishments with 5 to 9 employees,0
201,173,"2,013",All establishments,1
202,173,"2,013","Establishments with 1,000 employees or more",0
203,173,"2,013",Establishments with 100 to 249 employees,0
204,173,"2,013",Establishments with 10 to 19 employees,0
205,173,"2,013",Establishments with 1 to 4 employees,1
206,173,"2,013",Establishments with 20 to 49 employees,0
207,173,"2,013",Establishments with 250 to 499 employees,0
208,173,"2,013",Establishments with 500 to 999 employees,0
209,173,"2,013",Establishments with 50 to 99 employees,0
210,173,"2,013",Establishments with 5 to 9 employees,0
211,175,"2,012",All establishments,1
212,175,"2,012","Establishments with 1,000 employees or more",0
213,175,"2,012",Establishments with 100 to 249 employees,0
214,175,"2,012",Establishments with 10 to 19 employees,0
215,175,"2,012",Establishments with 1 to 4 employees,0
216,175,"2,012",Establishments with 20 to 49 employees,0
217,175,"2,012",Establishments with 250 to 499 employees,0
218,175,"2,012",Establishments with 500 to 999 employees,0
219,175,"2,012",Establishments with 50 to 99 employees,1
220,175,"2,012",Establishments with 5 to 9 employees,0
221,175,"2,013",All establishments,1
222,175,"2,013","Establishments with 1,000 employees or more",0
223,175,"2,013",Establishments with 100 to 249 employees,0
224,175,"2,013",Establishments with 10 to 19 employees,0
225,175,"2,013",Establishments with 1 to 4 employees,0
226,175,"2,013",Establishments with 20 to 49 employees,0
227,175,"2,013",Establishments with 250 to 499 employees,0
228,175,"2,013",Establishments with 500 to 999 employees,0
229,175,"2,013",Establishments with 50 to 99 employees,1
230,175,"2,013",Establishments with 5 to 9 employees,0
231,175,"2,014",All establishments,1
232,175,"2,014","Establishments with 1,000 employees or more",0
233,175,"2,014",Establishments with 100 to 249 employees,0
234,175,"2,014",Establishments with 10 to 19 employees,0
235,175,"2,014",Establishments with 1 to 4 employees,0
236,175,"2,014",Establishments with 20 to 49 employees,0
237,175,"2,014",Establishments with 250 to 499 employees,0
238,175,"2,014",Establishments with 500 to 999 employees,0
239,175,"2,014",Establishments with 50 to 99 employees,1
240,175,"2,014",Establishments with 5 to 9 employees,0
241,175,"2,015",All establishments,1
242,175,"2,015","Establishments with 1,000 employees or more",0
243,175,"2,015",Establishments with 100 to 249 employees,0
244,175,"2,015",Establishments with 10 to 19 employees,0
245,175,"2,015",Establishments with 1 to 4 employees,0
246,175,"2,015",Establishments with 20 to 49 employees,0
247,175,"2,015",Establishments with 250 to 499 employees,0
248,175,"2,015",Establishments with 500 to 999 employees,0
249,175,"2,015",Establishments with 50 to 99 employees,1
250,175,"2,015",Establishments with 5 to 9 employees,0
251,187,"2,015",All establishments,1
252,187,"2,015","Establishments with 1,000 employees or more",0
253,187,"2,015",Establishments with 100 to 249 employees,0
254,187,"2,015",Establishments with 10 to 19 employees,0
255,187,"2,015",Establishments with 1 to 4 employees,1
256,187,"2,015",Establishments with 20 to 49 employees,0
257,187,"2,015",Establishments with 250 to 499 employees,0
258,187,"2,015",Establishments with 500 to 999 employees,0
259,187,"2,015",Establishments with 50 to 99 employees,0
260,187,"2,015",Establishments with 5 to 9 employees,0
261,242,"2,012",All establishments,2
262,242,"2,012","Establishments with 1,000 employees or more",0
263,242,"2,012",Establishments with 100 to 249 employees,0
264,242,"2,012",Establishments with 10 to 19 employees,1
265,242,"2,012",Establishments with 1 to 4 employees,1
266,242,"2,012",Establishments with 20 to 49 employees,0
267,242,"2,012",Establishments with 250 to 499 employees,0
268,242,"2,012",Establishments with 500 to 999 employees,0
269,242,"2,012",Establishments with 50 to 99 employees,0
270,242,"2,012",Establishments with 5 to 9 employees,0
271,242,"2,013",All establishments,2
272,242,"2,013","Establishments with 1,000 employees or more",0
273,242,"2,013",Establishments with 100 to 249 employees,0
274,242,"2,013",Establishments with 10 to 19 employees,1
275,242,"2,013",Establishments with 1 to 4 employees,0
276,242,"2,013",Establishments with 20 to 49 employees,0
277,242,"2,013",Establishments with 250 to 499 employees,0
278,242,"2,013",Establishments with 500 to 999 employees,0
279,242,"2,013",Establishments with 50 to 99 employees,0
280,242,"2,013",Establishments with 5 to 9 employees,1
281,242,"2,014",All establishments,2
282,242,"2,014","Establishments with 1,000 employees or more",0
283,242,"2,014",Establishments with 100 to 249 employees,0
284,242,"2,014",Establishments with 10 to 19 employees,1
285,242,"2,014",Establishments with 1 to 4 employees,0
286,242,"2,014",Establishments with 20 to 49 employees,1
287,242,"2,014",Establishments with 250 to 499 employees,0
288,242,"2,014",Establishments with 500 to 999 employees,0
289,242,"2,014",Establishments with 50 to 99 employees,0
290,242,"2,014",Establishments with 5 to 9 employees,0
291,242,"2,015",All establishments,2
292,242,"2,015","Establishments with 1,000 employees or more",0
293,242,"2,015",Establishments with 100 to 249 employees,0
294,242,"2,015",Establishments with 10 to 19 employees,2
295,242,"2,015",Establishments with 1 to 4 employees,0
296,242,"2,015",Establishments with 20 to 49 employees,0
297,242,"2,015",Establishments with 250 to 499 employees,0
298,242,"2,015",Establishments with 500 to 999 employees,0
299,242,"2,015",Establishments with 50 to 99 employees,0
300,242,"2,015",Establishments with 5 to 9 employees,0
301,247,"2,012",All establishments,1
302,247,"2,012","Establishments with 1,000 employees or more",0
303,247,"2,012",Establishments with 100 to 249 employees,0
304,247,"2,012",Establishments with 10 to 19 employees,0
305,247,"2,012",Establishments with 1 to 4 employees,1
306,247,"2,012",Establishments with 20 to 49 employees,0
307,247,"2,012",Establishments with 250 to 499 employees,0
308,247,"2,012",Establishments with 500 to 999 employees,0
309,247,"2,012",Establishments with 50 to 99 employees,0
310,247,"2,012",Establishments with 5 to 9 employees,0
311,247,"2,013",All establishments,1
312,247,"2,013","Establishments with 1,000 employees or more",0
313,247,"2,013",Establishments with 100 to 249 employees,0
314,247,"2,013",Establishments with 10 to 19 employees,0
315,247,"2,013",Establishments with 1 to 4 employees,0
316,247,"2,013",Establishments with 20 to 49 employees,0
317,247,"2,013",Establishments with 250 to 499 employees,0
318,247,"2,013",Establishments with 500 to 999 employees,0
319,247,"2,013",Establishments with 50 to 99 employees,0
320,247,"2,013",Establishments with 5 to 9 employees,1
321,258,"2,013",All establishments,1
322,258,"2,013","Establishments with 1,000 employees or more",0
323,258,"2,013",Establishments with 100 to 249 employees,0
324,258,"2,013",Establishments with 10 to 19 employees,0
325,258,"2,013",Establishments with 1 to 4 employees,1
326,258,"2,013",Establishments with 20 to 49 employees,0
327,258,"2,013",Establishments with 250 to 499 employees,0
328,258,"2,013",Establishments with 500 to 999 employees,0
329,258,"2,013",Establishments with 50 to 99 employees,0
330,258,"2,013",Establishments with 5 to 9 employees,0
331,273,"2,015",All establishments,1
332,273,"2,015","Establishments with 1,000 employees or more",0
333,273,"2,015",Establishments with 100 to 249 employees,0
334,273,"2,015",Establishments with 10 to 19 employees,0
335,273,"2,015",Establishments with 1 to 4 employees,1
336,273,"2,015",Establishments with 20 to 49 employees,0
337,273,"2,015",Establishments with 250 to 499 employees,0
338,273,"2,015",Establishments with 500 to 999 employees,0
339,273,"2,015",Establishments with 50 to 99 employees,0
340,273,"2,015",Establishments with 5 to 9 employees,0
341,279,"2,013",All establishments,1
342,279,"2,013","Establishments with 1,000 employees or more",0
343,279,"2,013",Establishments with 100 to 249 employees,0
344,279,"2,013",Establishments with 10 to 19 employees,0
345,279,"2,013",Establishments with 1 to 4 employees,1
346,279,"2,013",Establishments with 20 to 49 employees,0
347,279,"2,013",Establishments with 250 to 499 employees,0
348,279,"2,013",Establishments with 500 to 999 employees,0
349,279,"2,013",Establishments with 50 to 99 employees,0
350,279,"2,013",Establishments with 5 to 9 employees,0
351,279,"2,014",All establishments,1
352,279,"2,014","Establishments with 1,000 employees or more",0
353,279,"2,014",Establishments with 100 to 249 employees,0
354,279,"2,014",Establishments with 10 to 19 employees,0
355,279,"2,014",Establishments with 1 to 4 employees,0
356,279,"2,014",Establishments with 20 to 49 employees,0
357,279,"2,014",Establishments with 250 to 499 employees,0
358,279,"2,014",Establishments with 500 to 999 employees,0
359,279,"2,014",Establishments with 50 to 99 employees,0
360,279,"2,014",Establishments with 5 to 9 employees,1
361,279,"2,015",All establishments,2
362,279,"2,015","Establishments with 1,000 employees or more",0
363,279,"2,015",Establishments with 100 to 249 employees,0
364,279,"2,015",Establishments with 10 to 19 employees,0
365,279,"2,015",Establishments with 1 to 4 employees,1
366,279,"2,015",Establishments with 20 to 49 employees,0
367,279,"2,015",Establishments with 250 to 499 employees,0
368,279,"2,015",Establishments with 500 to 999 employees,0
369,279,"2,015",Establishments with 50 to 99 employees,0
370,279,"2,015",Establishments with 5 to 9 employees,1
371,307,"2,012",All establishments,1
372,307,"2,012","Establishments with 1,000 employees or more",0
373,307,"2,012",Establishments with 100 to 249 employees,0
374,307,"2,012",Establishments with 10 to 19 employees,0
375,307,"2,012",Establishments with 1 to 4 employees,0
376,307,"2,012",Establishments with 20 to 49 employees,0
377,307,"2,012",Establishments with 250 to 499 employees,0
378,307,"2,012",Establishments with 500 to 999 employees,1
379,307,"2,012",Establishments with 50 to 99 employees,0
380,307,"2,012",Establishments with 5 to 9 employees,0
381,307,"2,013",All establishments,1
382,307,"2,013","Establishments with 1,000 employees or more",0
383,307,"2,013",Establishments with 100 to 249 employees,0
384,307,"2,013",Establishments with 10 to 19 employees,0
385,307,"2,013",Establishments with 1 to 4 employees,0
386,307,"2,013",Establishments with 20 to 49 employees,0
387,307,"2,013",Establishments with 250 to 499 employees,0
388,307,"2,013",Establishments with 500 to 999 employees,1
389,307,"2,013",Establishments with 50 to 99 employees,0
390,307,"2,013",Establishments with 5 to 9 employees,0
391,307,"2,014",All establishments,1
392,307,"2,014","Establishments with 1,000 employees or more",0
393,307,"2,014",Establishments with 100 to 249 employees,0
394,307,"2,014",Establishments with 10 to 19 employees,0
395,307,"2,014",Establishments with 1 to 4 employees,0
396,307,"2,014",Establishments with 20 to 49 employees,0
397,307,"2,014",Establishments with 250 to 499 employees,0
398,307,"2,014",Establishments with 500 to 999 employees,1
399,307,"2,014",Establishments with 50 to 99 employees,0
400,307,"2,014",Establishments with 5 to 9 employees,0
401,307,"2,015",All establishments,1
402,307,"2,015","Establishments with 1,000 employees or more",0
403,307,"2,015",Establishments with 100 to 249 employees,0
404,307,"2,015",Establishments with 10 to 19 employees,0
405,307,"2,015",Establishments with 1 to 4 employees,0
406,307,"2,015",Establishments with 20 to 49 employees,0
407,307,"2,015",Establishments with 250 to 499 employees,0
408,307,"2,015",Establishments with 500 to 999 employees,1
409,307,"2,015",Establishments with 50 to 99 employees,0
410,307,"2,015",Establishments with 5 to 9 employees,0
411,317,"2,015",All establishments,1
412,317,"2,015","Establishments with 1,000 employees or more",0
413,317,"2,015",Establishments with 100 to 249 employees,0
414,317,"2,015",Establishments with 10 to 19 employees,0
415,317,"2,015",Establishments with 1 to 4 employees,1
416,317,"2,015",Establishments with 20 to 49 employees,0
417,317,"2,015",Establishments with 250 to 499 employees,0
418,317,"2,015",Establishments with 500 to 999 employees,0
419,317,"2,015",Establishments with 50 to 99 employees,0
420,317,"2,015",Establishments with 5 to 9 employees,0
421,323,"2,015",All establishments,1
422,323,"2,015","Establishments with 1,000 employees or more",0
423,323,"2,015",Establishments with 100 to 249 employees,0
424,323,"2,015",Establishments with 10 to 19 employees,0
425,323,"2,015",Establishments with 1 to 4 employees,1
426,323,"2,015",Establishments with 20 to 49 employees,0
427,323,"2,015",Establishments with 250 to 499 employees,0
428,323,"2,015",Establishments with 500 to 999 employees,0
429,323,"2,015",Establishments with 50 to 99 employees,0
430,323,"2,015",Establishments with 5 to 9 employees,0
431,368,"2,012",All establishments,1
432,368,"2,012","Establishments with 1,000 employees or more",0
433,368,"2,012",Establishments with 100 to 249 employees,0
434,368,"2,012",Establishments with 10 to 19 employees,1
435,368,"2,012",Establishments with 1 to 4 employees,0
436,368,"2,012",Establishments with 20 to 49 employees,0
437,368,"2,012",Establishments with 250 to 499 employees,0
438,368,"2,012",Establishments with 500 to 999 employees,0
439,368,"2,012",Establishments with 50 to 99 employees,0
440,368,"2,012",Establishments with 5 to 9 employees,0
441,368,"2,013",All establishments,1
442,368,"2,013","Establishments with 1,000 employees or more",0
443,368,"2,013",Establishments with 100 to 249 employees,0
444,368,"2,013",Establishments with 10 to 19 employees,0
445,368,"2,013",Establishments with 1 to 4 employees,0
446,368,"2,013",Establishments with 20 to 49 employees,1
447,368,"2,013",Establishments with 250 to 499 employees,0
448,368,"2,013",Establishments with 500 to 999 employees,0
449,368,"2,013",Establishments with 50 to 99 employees,0
450,368,"2,013",Establishments with 5 to 9 employees,0
451,368,"2,014",All establishments,2
452,368,"2,014","Establishments with 1,000 employees or more",0
453,368,"2,014",Establishments with 100 to 249 employees,0
454,368,"2,014",Establishments with 10 to 19 employees,0
455,368,"2,014",Establishments with 1 to 4 employees,1
456,368,"2,014",Establishments with 20 to 49 employees,1
457,368,"2,014",Establishments with 250 to 499 employees,0
458,368,"2,014",Establishments with 500 to 999 employees,0
459,368,"2,014",Establishments with 50 to 99 employees,0
460,368,"2,014",Establishments with 5 to 9 employees,0
461,368,"2,015",All establishments,2
462,368,"2,015","Establishments with 1,000 employees or more",0
463,368,"2,015",Establishments with 100 to 249 employees,0
464,368,"2,015",Establishments with 10 to 19 employees,0
465,368,"2,015",Establishments with 1 to 4 employees,0
466,368,"2,015",Establishments with 20 to 49 employees,1
467,368,"2,015",Establishments with 250 to 499 employees,0
468,368,"2,015",Establishments with 500 to 999 employees,0
469,368,"2,015",Establishments with 50 to 99 employees,0
470,368,"2,015",Establishments with 5 to 9 employees,1
471,396,"2,013",All establishments,1
472,396,"2,013","Establishments with 1,000 employees or more",0
473,396,"2,013",Establishments with 100 to 249 employees,0
474,396,"2,013",Establishments with 10 to 19 employees,0
475,396,"2,013",Establishments with 1 to 4 employees,1
476,396,"2,013",Establishments with 20 to 49 employees,0
477,396,"2,013",Establishments with 250 to 499 employees,0
478,396,"2,013",Establishments with 500 to 999 employees,0
479,396,"2,013",Establishments with 50 to 99 employees,0
480,396,"2,013",Establishments with 5 to 9 employees,0
481,410,"2,012",All establishments,1
482,410,"2,012","Establishments with 1,000 employees or more",0
483,410,"2,012",Establishments with 100 to 249 employees,0
484,410,"2,012",Establishments with 10 to 19 employees,0
485,410,"2,012",Establishments with 1 to 4 employees,0
486,410,"2,012",Establishments with 20 to 49 employees,1
487,410,"2,012",Establishments with 250 to 499 employees,0
488,410,"2,012",Establishments with 500 to 999 employees,0
489,410,"2,012",Establishments with 50 to 99 employees,0
490,410,"2,012",Establishments with 5 to 9 employees,0
491,410,"2,013",All establishments,1
492,410,"2,013","Establishments with 1,000 employees or more",0
493,410,"2,013",Establishments with 100 to 249 employees,0
494,410,"2,013",Establishments with 10 to 19 employees,0
495,410,"2,013",Establishments with 1 to 4 employees,0
496,410,"2,013",Establishments with 20 to 49 employees,1
497,410,"2,013",Establishments with 250 to 499 employees,0
498,410,"2,013",Establishments with 500 to 999 employees,0
499,410,"2,013",Establishments with 50 to 99 employees,0
500,410,"2,013",Establishments with 5 to 9 employees,0
501,410,"2,014",All establishments,2
502,410,"2,014","Establishments with 1,000 employees or more",0
503,410,"2,014",Establishments with 100 to 249 employees,0
504,410,"2,014",Establishments with 10 to 19 employees,0
505,410,"2,014",Establishments with 1 to 4 employees,1
506,410,"2,014",Establishments with 20 to 49 employees,1
507,410,"2,014",Establishments with 250 to 499 employees,0
508,410,"2,014",Establishments with 500 to 999 employees,0
509,410,"2,014",Establishments with 50 to 99 employees,0
510,410,"2,014",Establishments with 5 to 9 employees,0
511,410,"2,015",All establishments,3
512,410,"2,015","Establishments with 1,000 employees or more",0
513,410,"2,015",Establishments with 100 to 249 employees,0
514,410,"2,015",Establishments with 10 to 19 employees,0
515,410,"2,015",Establishments with 1 to 4 employees,2
516,410,"2,015",Establishments with 20 to 49 employees,0
517,410,"2,015",Establishments with 250 to 499 employees,0
518,410,"2,015",Establishments with 500 to 999 employees,0
519,410,"2,015",Establishments with 50 to 99 employees,1
520,410,"2,015",Establishments with 5 to 9 employees,0
521,412,"2,013",All establishments,1
522,412,"2,013","Establishments with 1,000 employees or more",0
523,412,"2,013",Establishments with 100 to 249 employees,0
524,412,"2,013",Establishments with 10 to 19 employees,0
525,412,"2,013",Establishments with 1 to 4 employees,1
526,412,"2,013",Establishments with 20 to 49 employees,0
527,412,"2,013",Establishments with 250 to 499 employees,0
528,412,"2,013",Establishments with 500 to 999 employees,0
529,412,"2,013",Establishments with 50 to 99 employees,0
530,412,"2,013",Establishments with 5 to 9 employees,0
531,412,"2,014",All establishments,2
532,412,"2,014","Establishments with 1,000 employees or more",0
533,412,"2,014",Establishments with 100 to 249 employees,0
534,412,"2,014",Establishments with 10 to 19 employees,0
535,412,"2,014",Establishments with 1 to 4 employees,2
536,412,"2,014",Establishments with 20 to 49 employees,0
537,412,"2,014",Establishments with 250 to 499 employees,0
538,412,"2,014",Establishments with 500 to 999 employees,0
539,412,"2,014",Establishments with 50 to 99 employees,0
540,412,"2,014",Establishments with 5 to 9 employees,0
541,412,"2,015",All establishments,2
542,412,"2,015","Establishments with 1,000 employees or more",0
543,412,"2,015",Establishments with 100 to 249 employees,0
544,412,"2,015",Establishments with 10 to 19 employees,0
545,412,"2,015",Establishments with 1 to 4 employees,1
546,412,"2,015",Establishments with 20 to 49 employees,0
547,412,"2,015",Establishments with 250 to 499 employees,0
548,412,"2,015",Establishments with 500 to 999 employees,0
549,412,"2,015",Establishments with 50 to 99 employees,0
550,412,"2,015",Establishments with 5 to 9 employees,1
551,415,"2,012",All establishments,1
552,415,"2,012","Establishments with 1,000 employees or more",0
553,415,"2,012",Establishments with 100 to 249 employees,0
554,415,"2,012",Establishments with 10 to 19 employees,1
555,415,"2,012",Establishments with 1 to 4 employees,0
556,415,"2,012",Establishments with 20 to 49 employees,0
557,415,"2,012",Establishments with 250 to 499 employees,0
558,415,"2,012",Establishments with 500 to 999 employees,0
