id,_has_fetched,abv,brewed_at,brewery,calories,description,ibu,img_url,mean_rating,name,num_ratings,overall_rating,retired,seasonal,style,style_rating,style_url,tags,url,weighted_avg
1601,TRUE,16,,"Hakkaisan Sake Brewing Co., Ltd",480,Nihonshu-do (Sake Meter Value): +5 (semi-dry), Seimaibuai: 50% (50% of grain polished away),"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_28928.jpg",3.57,Hakkaisan Junmai Ginjo Sake,13,86,FALSE,,Sak?? - Ginjo,97,,,,4
1005,TRUE,12,,Toppling Goliath,360,"This beer is the real McCoy. Barrel aged and crammed with coffee, none other will stand in it's way. Sought out for being delicious, it is notoriously difficult to track down. If you can find one, shoot to kill, because it is definitely wanted... dead or alive.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_166019.jpg",,Toppling Goliath Kentucky Brunch,122,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, whiskey barrel]",/beer/toppling-goliath-kentucky-brunch/166019/,4.52
3435,TRUE,12,,Toppling Goliath,360,"This beer is the real McCoy. Barrel aged and crammed with coffee, none other will stand in it's way. Sought out for being delicious, it is notoriously difficult to track down. If you can find one, shoot to kill, because it is definitely wanted... dead or alive.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_166019.jpg",,Toppling Goliath Kentucky Brunch,122,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, whiskey barrel]",/beer/toppling-goliath-kentucky-brunch/166019/,4.52
2251,TRUE,10.2,,Westvleteren Abdij St. Sixtus,306,"Westvleteren has the smallest output of the Trappist breweries, with only a small part of their production available outside of Belgium.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_4934.jpg",,Westvleteren 12 (XII),3825,100,FALSE,,Abt/Quadrupel,100,/beerstyles/abt-quadrupel/80/,"[trappist, sugar, bottle conditioned, cellar favorite, 100 belgian, 1001 beers you must taste before you die, 1001 beers you must taste before you die]",/beer/westvleteren-12-xii/4934/,4.43
2852,TRUE,10.2,,Westvleteren Abdij St. Sixtus,306,"Westvleteren has the smallest output of the Trappist breweries, with only a small part of their production available outside of Belgium.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_4934.jpg",,Westvleteren 12 (XII),3825,100,FALSE,,Abt/Quadrupel,100,/beerstyles/abt-quadrupel/80/,"[trappist, sugar, bottle conditioned, cellar favorite, 100 belgian, 1001 beers you must taste before you die, 1001 beers you must taste before you die]",/beer/westvleteren-12-xii/4934/,4.43
4111,TRUE,14,,Schramm??s Mead,420,"The Heart of Darkness is our capstone mead. It is made from homegrown, hand-harvested fruit from Schramm's orchard and berry patch. The cherries are of the Schraammbeek variety, an intensely flavorful, European morello type, the raspberries are Heritage and Latham, and the black currants are Crandall and Consort. Production is extremely limited, as the amount of care and labor which go into each batch is substantial. Much of the fruit is netted to prevent birds from eating what should be your mead.
 
This is a hand-crafted mead, if ever there was one. The mead is deep purple in color, has a dense fruitiness and a mid-palate with considerable tartness, and a long, lingering, balanced finish. Your empty glass will be very redolent of the honey component. The Heart pairs well with spicy grilled red meats, high quality dark chocolate, and bleu cheeses. Please drop a line with your pairing suggestions.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_231441.jpg",,Schramm??s The Heart of Darkness,77,100,FALSE,,Mead,100,/beerstyles/mead/44/,[melomel],/beer/schramms-the-heart-of-darkness/231441/,4.42
1004,TRUE,12,,Toppling Goliath,360,A huge Imperial Stout with an explosive espresso aroma followed by strong notes of maple syrup and vanilla.,50,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_151817.jpg",,Toppling Goliath Mornin?? Delight,193,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[maple, coffee]",/beer/toppling-goliath-mornin-delight/151817/,4.41
3436,TRUE,12,,Toppling Goliath,360,A huge Imperial Stout with an explosive espresso aroma followed by strong notes of maple syrup and vanilla.,50,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_151817.jpg",,Toppling Goliath Mornin?? Delight,193,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[maple, coffee]",/beer/toppling-goliath-mornin-delight/151817/,4.41
1007,TRUE,11,,Cigar City Brewing,330,"50% aged in Rum barrels, 50% aged in Apple Brandy barrels",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_249005.jpg",,Cigar City Hunahpu??s Imperial Stout - Double Barrel Aged,296,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[variant, brandy barrel, rum barrel, barrel aged, apple brandy, brandy, rum, baris]",/beer/cigar-city-hunahpus-imperial-stout--double-barrel-aged/249005/,4.4
3438,TRUE,11,,Cigar City Brewing,330,"50% aged in Rum barrels, 50% aged in Apple Brandy barrels",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_249005.jpg",,Cigar City Hunahpu??s Imperial Stout - Double Barrel Aged,296,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[variant, brandy barrel, rum barrel, barrel aged, apple brandy, brandy, rum, baris]",/beer/cigar-city-hunahpus-imperial-stout--double-barrel-aged/249005/,4.4
4112,TRUE,13.5,,Superstition Meadery,405,An American oak barrel aged dessert mead made with strawberry juice and white chocolate.,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_335470.jpg",,Superstition Straw Berry White,51,100,FALSE,,Mead,100,/beerstyles/mead/44/,"[strawberry, american oak, melomel]",/beer/superstition-straw-berry-white/335470/,4.38
283,TRUE,11,,Russian River Brewing,330,"Pliny the Younger was Pliny the Elder's nephew, in the case of this beer, the ""Younger"" is a triple IPA. Pliny the Younger is hopped three times more than our standard IPA, and is dry hopped four different times.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_43181.jpg",,Russian River Pliny the Younger,769,100,FALSE,Winter,Imperial IPA,100,/beerstyles/imperial-ipa/81/,[triple ipa],/beer/russian-river-pliny-the-younger/43181/,4.35
1006,TRUE,15,,Three Floyds Brewing Company,450,"Dark Lord aged in a variety of Bourbon barrels including Woodford Reserve and Heaven Hill. 
 
This listing is specifically for Bourbon barrel aged variants of Dark Lord. NOT Brandy.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_58590.jpg",,Three Floyds Dark Lord Russian Imperial Stout - Bourbon Barrel Aged,413,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, barrel aged, variant, russian imperial stout]",/beer/three-floyds-dark-lord-russian-imperial-stout--bourbon-barrel-aged/58590/,4.35
1154,TRUE,11,,Russian River Brewing,330,"Pliny the Younger was Pliny the Elder's nephew, in the case of this beer, the ""Younger"" is a triple IPA. Pliny the Younger is hopped three times more than our standard IPA, and is dry hopped four different times.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_43181.jpg",,Russian River Pliny the Younger,769,100,FALSE,Winter,Imperial IPA,100,/beerstyles/imperial-ipa/81/,[triple ipa],/beer/russian-river-pliny-the-younger/43181/,4.35
3437,TRUE,15,,Three Floyds Brewing Company,450,"Dark Lord aged in a variety of Bourbon barrels including Woodford Reserve and Heaven Hill. 
 
This listing is specifically for Bourbon barrel aged variants of Dark Lord. NOT Brandy.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_58590.jpg",,Three Floyds Dark Lord Russian Imperial Stout - Bourbon Barrel Aged,413,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, barrel aged, variant, russian imperial stout]",/beer/three-floyds-dark-lord-russian-imperial-stout--bourbon-barrel-aged/58590/,4.35
4113,TRUE,13.5,,Superstition Meadery,405,Mead made with blueberries and white chocolate. Batch # 1801. 100 bottles.,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_293345.jpg",,Superstition Blue Berry White,61,100,FALSE,,Mead,100,/beerstyles/mead/44/,"[blueberry, melomel]",/beer/superstition-blue-berry-white/293345/,4.35
4114,TRUE,13.5,,Superstition Meadery,405,Mead with raspberries and white chocolate.,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_258871.jpg",,Superstition Berry White,65,100,FALSE,Special,Mead,100,/beerstyles/mead/44/,"[chocolate, raspberry, melomel]",/beer/superstition-berry-white/258871/,4.34
4115,TRUE,14,,Schramm??s Mead,420,"Madeline is Schramm's boysenberry tribute to our favorite release to date. She plays well with others, but is great on her own. She was beautiful when born, but will continue to become more endearing with age. Boysenberries, named for their creator, Rudolf Boysen, are a cross between European Raspberry, Common Blackberry, American Dewberry, and Loganberry (which is itself a cross of Red Raspberry and Blackberry).",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_335761.jpg",,Schramm??s Madeline,56,100,FALSE,Series,Mead,100,/beerstyles/mead/44/,[],/beer/schramms-madeline/335761/,4.34
1008,TRUE,12,,AleSmith Brewing Company,360,"Special Markings: Gold foil neck and white numbering above rear label.  Some bottles have paper labels, some do not. We've matured our Russian Imperial Stout in premium bourbon barrels for up to one year to create the perfect blend of flavors. Notes of oak, vanilla, and bourbon add another level of complexity to this beer's already massive flavor profile of chocolate, Ryan Bros. Coffee, and roasted barley. Designed to be enjoyed now or aged in the bottle for years to come, this special release is truly a unique beer that is smooth as it is rare.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_28173.jpg",,AleSmith Speedway Stout - Bourbon Barrel Aged,857,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[barrel aged, variant, coffee stout, bourbon barrel, bourbon, russian imperial stout, coffee, baris, barrel aged coffee stout, speedway stout]",/beer/alesmith-speedway-stout--bourbon-barrel-aged/28173/,4.33
1009,TRUE,14,,Three Floyds Brewing Company,420,"Dark Lord Russian Imperial Stout aged in a variety of Bourbon barrels with vanilla beans.

 

This listing is specifically for Bourbon Vanilla Bean Dark Lord. NOT Brandy.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_86808.jpg",,Three Floyds Dark Lord Russian Imperial Stout - Bourbon Vanilla Bean,427,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[vanilla, bourbon barrel, variant, russian imperial stout]",/beer/three-floyds-dark-lord-russian-imperial-stout--bourbon-vanilla-bean/86808/,4.33
3439,TRUE,12,,AleSmith Brewing Company,360,"Special Markings: Gold foil neck and white numbering above rear label.  Some bottles have paper labels, some do not. We've matured our Russian Imperial Stout in premium bourbon barrels for up to one year to create the perfect blend of flavors. Notes of oak, vanilla, and bourbon add another level of complexity to this beer's already massive flavor profile of chocolate, Ryan Bros. Coffee, and roasted barley. Designed to be enjoyed now or aged in the bottle for years to come, this special release is truly a unique beer that is smooth as it is rare.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_28173.jpg",,AleSmith Speedway Stout - Bourbon Barrel Aged,857,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[barrel aged, variant, coffee stout, bourbon barrel, bourbon, russian imperial stout, coffee, baris, barrel aged coffee stout, speedway stout]",/beer/alesmith-speedway-stout--bourbon-barrel-aged/28173/,4.33
3440,TRUE,14,,Three Floyds Brewing Company,420,"Dark Lord Russian Imperial Stout aged in a variety of Bourbon barrels with vanilla beans.

 

This listing is specifically for Bourbon Vanilla Bean Dark Lord. NOT Brandy.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_86808.jpg",,Three Floyds Dark Lord Russian Imperial Stout - Bourbon Vanilla Bean,427,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[vanilla, bourbon barrel, variant, russian imperial stout]",/beer/three-floyds-dark-lord-russian-imperial-stout--bourbon-vanilla-bean/86808/,4.33
100,TRUE,8,,La Face Cach??e de la Pomme,240,"Produced since 1994, Neige is the leading inspiration of La Face Cach??e de la Pomme. It is the very first ice cider (also known as apple ice wine) to be commercialized in Qu??bec and throughout the world. Neige R??colte d'hiver ?? produced from a variety of apples that do not fall during the autumn season ?? is available in a limited edition series of 5866 bottles for the 2007 harvest. Edition 2008 is limited at 10 560 bottles.

Picked between December and January, while the temperature was approximately -15??C, the fruits still hanging on trees were dehydrated by the sun and literally cooked by the cold and wind. Sugars were concentrated through natural cryoextraction. Frozen apples were then pressed in order to extract the precious nectar. The extracted must was then placed in stainless steel tanks where it fermented for a period of approximately eight months, at low temperatures, before being bottled.

Previously 11% abv. Current vintage (2009) is 8% abv.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_125813.jpg",,La Face Cach??e de la Pomme Neige R??colte D??Hiver,224,100,FALSE,,Ice Cider/Ice Perry,100,/beerstyles/ice-cider-ice-perry/112/,[cryoextraction],/beer/la-face-cachee-de-la-pomme-neige-recolte-dhiver/125813/,4.31
1010,TRUE,10.8,,Bell??s Brewery,324,"One of the most sought-after stouts in Bell's history, Black Note Stout blends the complex aromatics of Expedition Stout with the velvety smooth texture of Double Cream Stout, each aged in freshly retired oak bourbon barrels for months.

The resulting harmony of flavors captures the finest features of all three components: malty notes of dark chocolate, espresso and dried fruits, all buoyed by the warmth and fragrance of the bourbon barrel. Aimed squarely at the stout and bourbon aficionados, Black Note makes a grand statement about the art of the dark.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_71826.jpg",,Bell??s Black Note Stout,936,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, blend, barrel aged, espresso]",/beer/bells-black-note-stout/71826/,4.31
2403,TRUE,8,,La Face Cach??e de la Pomme,240,"Produced since 1994, Neige is the leading inspiration of La Face Cach??e de la Pomme. It is the very first ice cider (also known as apple ice wine) to be commercialized in Qu??bec and throughout the world. Neige R??colte d'hiver ?? produced from a variety of apples that do not fall during the autumn season ?? is available in a limited edition series of 5866 bottles for the 2007 harvest. Edition 2008 is limited at 10 560 bottles.

Picked between December and January, while the temperature was approximately -15??C, the fruits still hanging on trees were dehydrated by the sun and literally cooked by the cold and wind. Sugars were concentrated through natural cryoextraction. Frozen apples were then pressed in order to extract the precious nectar. The extracted must was then placed in stainless steel tanks where it fermented for a period of approximately eight months, at low temperatures, before being bottled.

Previously 11% abv. Current vintage (2009) is 8% abv.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_125813.jpg",,La Face Cach??e de la Pomme Neige R??colte D??Hiver,224,100,FALSE,,Ice Cider/Ice Perry,100,/beerstyles/ice-cider-ice-perry/112/,[cryoextraction],/beer/la-face-cachee-de-la-pomme-neige-recolte-dhiver/125813/,4.31
3441,TRUE,10.8,,Bell??s Brewery,324,"One of the most sought-after stouts in Bell's history, Black Note Stout blends the complex aromatics of Expedition Stout with the velvety smooth texture of Double Cream Stout, each aged in freshly retired oak bourbon barrels for months.

The resulting harmony of flavors captures the finest features of all three components: malty notes of dark chocolate, espresso and dried fruits, all buoyed by the warmth and fragrance of the bourbon barrel. Aimed squarely at the stout and bourbon aficionados, Black Note makes a grand statement about the art of the dark.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_71826.jpg",,Bell??s Black Note Stout,936,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, blend, barrel aged, espresso]",/beer/bells-black-note-stout/71826/,4.31
4116,TRUE,13,,Superstition Meadery,390,"Mead made with Arizona Mesquite Honey and Raspberry Juice, aged in a Sandeman's Tawny Port Barrel.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_335468.jpg",4.45,Superstition Endovelicus,37,100,FALSE,,Mead,100,/beerstyles/mead/44/,[],/beer/superstition-endovelicus/335468/,4.31
2254,TRUE,11.3,,Brasserie Rochefort,339,"The top product from the Rochefort Trappist brewery. Dark color, full and very impressive taste. Strong plum, raisin, and black currant palate, with ascending notes of vinousness and other complexities.",27,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_2360.jpg",,Rochefort Trappistes 10,5252,100,FALSE,,Abt/Quadrupel,100,/beerstyles/abt-quadrupel/80/,"[trappist, sugar, bottle conditioned, cellar favorite, 1001 beers you must taste before you die, 100 belgian]",/beer/rochefort-trappistes-10/2360/,4.3
2854,TRUE,11.3,,Brasserie Rochefort,339,"The top product from the Rochefort Trappist brewery. Dark color, full and very impressive taste. Strong plum, raisin, and black currant palate, with ascending notes of vinousness and other complexities.",27,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_2360.jpg",,Rochefort Trappistes 10,5252,100,FALSE,,Abt/Quadrupel,100,/beerstyles/abt-quadrupel/80/,"[trappist, sugar, bottle conditioned, cellar favorite, 1001 beers you must taste before you die, 100 belgian]",/beer/rochefort-trappistes-10/2360/,4.3
4117,TRUE,14,,Schramm??s Mead,420,"Lutowka cherry, black currant, red raspberry, and boysenberry",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_450462.jpg",4.51,Schramm??s A Smile of Fortune,25,100,FALSE,,Mead,100,/beerstyles/mead/44/,[],/beer/schramms-a-smile-of-fortune/450462/,4.3
1011,TRUE,11,,Cigar City Brewing,330,"Imperial Stout aged on kopi luwak coffee, vanilla and cacao nibs",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_119353.jpg",,Cigar City Final Push Imperial Stout,152,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, cacao, vanilla, kopi luwak, cacao nibs]",/beer/cigar-city-final-push-imperial-stout/119353/,4.29
1012,TRUE,12,,AleSmith Brewing Company,360,"Bottle conditioned. 
Speedway Stout's ominous, pitch-black appearance has become a hallmark of this modern-day classic. Chocolate and roasted malts dominate the flavor, supported by notes of dark fruit, toffee, and caramel. A healthy dose of locally-roasted coffee from Ryan Bros. Coffee, Inc. added to each batch brings out the beer's dark chocolate flavors and enhances its drinkability. Despite its intensity, Speedway Stout's fine carbonation and creamy mouthfeel make it very smooth and surprisingly easy to drink. This beer ages very well and will continue to mature for many years to come.",70,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_14232.jpg",,AleSmith Speedway Stout,2939,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, chocolate, bottle conditioned, 1001 beers you must taste before you die, coffee stout, speedway stout, canned]",/beer/alesmith-speedway-stout/14232/,4.29
1013,TRUE,12,,AleSmith Brewing Company,360,Vietnamese Speedway stout aged in bourbon barrels.,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_296243.jpg",,AleSmith Speedway Stout - Bourbon Barrel Aged: Vietnamese Coffee,160,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, coffee, barrel aged, coffee stout, variant, bourbon, baris, barrel aged coffee stout, speedway stout]",/beer/alesmith-speedway-stout--bourbon-barrel-aged-vietnamese-coffee/296243/,4.29
1014,TRUE,,,Cycle Brewing,,Imperial stout with Neapolitan ice cream treatment,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_420014.jpg",4.5,Cycle / 3 Sons Rare Scooop,24,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,[],/beer/cycle--3-sons-rare-scooop/420014/,4.29
1015,TRUE,11,,Cigar City Brewing,330,"In Mayan mythology, Hun Hunahpu was the father of the Mayan hero twins Hunahpu and Xbalanque. Hun Hunahpu, along with his brother Vucub Hunahpu, was tricked by the Dark Lords of the underworld and slain. Hun Hunahpu's corpse morphed into a cacao tree, his head becoming a cacao pod, which in typically awesome mythology fashion, spit upon the hand of a young maiden named Xiquic who promptly became pregnant with the hero twins. The twins would ultimately grow up to avenge their father and uncle and defeat the Dark Lords and ascend the heavens to become the moon and sun.
 
We brew Hunahpu's Imperial Stout once a year and release it only at the brewery. We will continue to do so until the end of the cycle. 

Released on the second Saturday in March at the brewery.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_97078.jpg",,Cigar City Hunahpu??s Imperial Stout,989,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[vanilla, cinnamon, chiles, chocolate]",/beer/cigar-city-hunahpus-imperial-stout/97078/,4.29
3442,TRUE,12,,AleSmith Brewing Company,360,"Bottle conditioned. 
Speedway Stout's ominous, pitch-black appearance has become a hallmark of this modern-day classic. Chocolate and roasted malts dominate the flavor, supported by notes of dark fruit, toffee, and caramel. A healthy dose of locally-roasted coffee from Ryan Bros. Coffee, Inc. added to each batch brings out the beer's dark chocolate flavors and enhances its drinkability. Despite its intensity, Speedway Stout's fine carbonation and creamy mouthfeel make it very smooth and surprisingly easy to drink. This beer ages very well and will continue to mature for many years to come.",70,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_14232.jpg",,AleSmith Speedway Stout,2939,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, chocolate, bottle conditioned, 1001 beers you must taste before you die, coffee stout, speedway stout, canned]",/beer/alesmith-speedway-stout/14232/,4.29
3443,TRUE,11,,Cigar City Brewing,330,"Imperial Stout aged on kopi luwak coffee, vanilla and cacao nibs",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_119353.jpg",,Cigar City Final Push Imperial Stout,152,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, cacao, vanilla, kopi luwak, cacao nibs]",/beer/cigar-city-final-push-imperial-stout/119353/,4.29
3444,TRUE,12,,AleSmith Brewing Company,360,Vietnamese Speedway stout aged in bourbon barrels.,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_296243.jpg",,AleSmith Speedway Stout - Bourbon Barrel Aged: Vietnamese Coffee,160,100,FALSE,Special,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, coffee, barrel aged, coffee stout, variant, bourbon, baris, barrel aged coffee stout, speedway stout]",/beer/alesmith-speedway-stout--bourbon-barrel-aged-vietnamese-coffee/296243/,4.29
3445,TRUE,11,,Cigar City Brewing,330,"In Mayan mythology, Hun Hunahpu was the father of the Mayan hero twins Hunahpu and Xbalanque. Hun Hunahpu, along with his brother Vucub Hunahpu, was tricked by the Dark Lords of the underworld and slain. Hun Hunahpu's corpse morphed into a cacao tree, his head becoming a cacao pod, which in typically awesome mythology fashion, spit upon the hand of a young maiden named Xiquic who promptly became pregnant with the hero twins. The twins would ultimately grow up to avenge their father and uncle and defeat the Dark Lords and ascend the heavens to become the moon and sun.
 
We brew Hunahpu's Imperial Stout once a year and release it only at the brewery. We will continue to do so until the end of the cycle. 

Released on the second Saturday in March at the brewery.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_97078.jpg",,Cigar City Hunahpu??s Imperial Stout,989,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[vanilla, cinnamon, chiles, chocolate]",/beer/cigar-city-hunahpus-imperial-stout/97078/,4.29
3446,TRUE,,,Cycle Brewing,,Imperial stout with Neapolitan ice cream treatment,,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_420014.jpg",4.5,Cycle / 3 Sons Rare Scooop,24,100,FALSE,,Imperial Stout,100,/beerstyles/imperial-stout/24/,[],/beer/cycle--3-sons-rare-scooop/420014/,4.29
4120,TRUE,14,,Schramm??s Mead,420,"2013 Release - 36 Bottles. 2014 Release anticipated November 30th, 2014",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_231619.jpg",,Schramm??s The Statement Reserve,54,100,FALSE,Special,Mead,100,/beerstyles/mead/44/,[melomel],/beer/schramms-the-statement-reserve/231619/,4.29
1016,TRUE,15,,Three Floyds Brewing Company,450,"A Demonic Imperial Russian stout brewed
with Dark Matter Coffee coffee,vanilla, and molasses.
 DarkLord is only available once a year at DarkLord Day at the Three Floyds Brewpub. Vintage guide: 
Red wax = 2004 
Orange wax = 2005 
Gold wax = 2006 
Silver wax = 2007 
Black wax = 2008 
White wax = 2009 
Green wax = 2010 - 15% ABV 
Yellow wax = 2011 - 15% ABV 
Red wax = 2012 - 15% ABV 
Orange wax = 2013 - New Label 15% ABV 
Blue wax = 2014 - 15% ABV 
Burgundy wax = 2015",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_15917.jpg",,Three Floyds Dark Lord Russian Imperial Stout,1842,100,FALSE,Spring,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, molasses, vanilla, russian imperial stout]",/beer/three-floyds-dark-lord-russian-imperial-stout/15917/,4.28
1017,TRUE,11.2,,Founders Brewing Company,336,A bit of backwoods pleasure without the banjo. This strong stout is brewed with a hint of coffee and vanilla then aged in oak bourbon barrels. Our process ensures that strong bourbon undertones come through in the finish in every batch we brew. We recommend decanting at room temperature and best enjoyed in a brandy snifter.,70,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_40544.jpg",,Founders KBS (Kentucky Breakfast Stout),2624,100,FALSE,Spring,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, coffee, chocolate, barrel aged, breakfast, oats, baris]",/beer/founders-kbs-kentucky-breakfast-stout/40544/,4.28
2855,TRUE,6.5,,Hill Farmstead Brewery,195,"Ann is the wine barrel aged version of Anna (1902-?), our grandfather's sister as well as the name of our Honey Saison. In her honor, we fill French Oak wine barrels with honey saison and allow the beer to mature in the presence of our resident microflora. After many months, a beautifully complex beer emerges--Anna becomes Ann. Naturally carbonated and dipped in beeswax, Ann displays the microflora of her landscape. This the ale that I dreamed to have shared with Anna.",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_175070.jpg",,Hill Farmstead Ann,124,100,FALSE,Special,Saison,100,/beerstyles/saison/45/,"[wine barrel, barrel aged, french oak, sour saison]",/beer/hill-farmstead-ann/175070/,4.28
3447,TRUE,15,,Three Floyds Brewing Company,450,"A Demonic Imperial Russian stout brewed
with Dark Matter Coffee coffee,vanilla, and molasses.
 DarkLord is only available once a year at DarkLord Day at the Three Floyds Brewpub. Vintage guide: 
Red wax = 2004 
Orange wax = 2005 
Gold wax = 2006 
Silver wax = 2007 
Black wax = 2008 
White wax = 2009 
Green wax = 2010 - 15% ABV 
Yellow wax = 2011 - 15% ABV 
Red wax = 2012 - 15% ABV 
Orange wax = 2013 - New Label 15% ABV 
Blue wax = 2014 - 15% ABV 
Burgundy wax = 2015",,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_15917.jpg",,Three Floyds Dark Lord Russian Imperial Stout,1842,100,FALSE,Spring,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[coffee, molasses, vanilla, russian imperial stout]",/beer/three-floyds-dark-lord-russian-imperial-stout/15917/,4.28
3448,TRUE,11.2,,Founders Brewing Company,336,A bit of backwoods pleasure without the banjo. This strong stout is brewed with a hint of coffee and vanilla then aged in oak bourbon barrels. Our process ensures that strong bourbon undertones come through in the finish in every batch we brew. We recommend decanting at room temperature and best enjoyed in a brandy snifter.,70,"https://res.cloudinary.com/ratebeer/image/upload/w_120,c_limit/beer_40544.jpg",,Founders KBS (Kentucky Breakfast Stout),2624,100,FALSE,Spring,Imperial Stout,100,/beerstyles/imperial-stout/24/,"[bourbon barrel, coffee, chocolate, barrel aged, breakfast, oats, baris]",/beer/founders-kbs-kentucky-breakfast-stout/40544/,4.28
