"beer_id","date","rating","text","user_location","user_name"
2391,"2017-05-25",3.3,"Bottle.Dark amber colour with large white head.Aroma of grass and grain medium body and fruity mouthfeels,medium body and hint of berries and fruits,smooth and easy to drink beer.","rødovre, DENMARK","charlotte"
2391,"2017-05-22",4.1,"AA HOTSPOT!!! Bekennender Barley Cascader mit cooler Crystal Clear Coolness. Kupfermann mit Gemüsesidekick und der dicken Hopfenkeule. Und das bei 4,9 Umdrehungen. Hossa!!! Es DRYt, es spritzt, es REDfruchtet. Love!!! 0,33l Buddel von der Eulen Brauerei in Goddamn Haaarlem 👽.","Kiel, GERMANY","ALIBALI"
2391,"2017-05-06",3.6,"(Uiltje Mr Feathers) Bottle 330ml at home, served into a shaker, ABV 4.9%
Amber coloured body, mostly clear, with a tall and thick off-white head sitting on top.
Aroma has red fruits, very hoppy, some marmalade, caramel.
Taste of red fruits, caramel, old grass, some grains too. Quite bitter finish.
Medium body.
Nice one, very drinkable.","Arnhem, NETHERLANDS","Christos"
2391,"2017-04-28",3.6,"W aromacie dominują nuty ziołowe, żywiczne, lekkie musnięcie słodu, prosto i przyjemnie. W smaku świetnie ułożone i zbalansowane pomiędzy przyprawowością i żywicznością chmielu a ogólną lekkością trunku. Nie przypuszczałem, że tak proste piwo da tyle satysfakcji.","Katowice, POLAND","mgajdaczewa"
2391,"2017-04-18",3.4,"[email protected]/* <![CDATA[ */!function(t,e,r,n,c,a,p){try{t=document.currentScript||function(){for(t=document.getElementsByTagName('script'),e=t.length;e--;)if(t[e].getAttribute('data-cfhash'))return t[e]}();if(t&&(c=t.previousSibling)){p=t.parentNode;if(a=c.getAttribute('data-cfemail')){for(e='',r='0x'+a.substr(0,2)|0,n=2;a.length-n;n+=2)e+='%'+('0'+('0x'+a.substr(n,2)^r).toString(16)).slice(-2);p.replaceChild(document.createTextNode(decodeURIComponent(e)),c)}p.removeChild(t)}}catch(u){}}()/* ]]> */, Helsinki. Amber colour, small white head. Aroma is fruity, grassy, grainy, some citrus and mild toasted malty notes. Flavour is fruity, floral, some resin, mild nutty and some toasted bready notes.","Vasa, FINLAND","oh6gdx"
2391,"2017-04-18",3.6,"Bottle from Saveur-Biere.com - Color: dark amber beer with no carbonation and small white foam. Smell: grassy resin hops. Pine notes and caramel. Taste: medium body with caramel malt and resinous caramel hops. Dry and caramel. Pine. Aftertaste: dry and caramel.","FRANCE","sir__v"
2391,"2017-04-14",3.5,"Robe rousse mousse écrue épaisse. Nez agrume, Résineux. Bouche résineux. Amertume assez marquée.","","daenelyn"
2391,"2017-04-14",3.6,"On tap at Oproer. 20cl sample. The aroma has toffee, citrus, pine. Bit hazy, amber coloured beer with a medium sized off-white head. The taste is light-moderate bitter with some toffee sweetness, grapefruit, pine. Light-medium bodied beer. Very drinkable. Good.","Baarn, NETHERLANDS","skortila"
2391,"2017-04-13",3.6,"Bottle 33cl. poured into a shaker. Strong citrus nose; clear pale to medium amber, small frothy off-white head, half-way lasting, light lacing; aroma pale malt, grapefruit, pomelo, lemon, pine, bit resinous; taste medium sweet and bitter, malty, grapefruit, pine; dry bittersweet aftertaste, malty and fruity notes, bit dusty; light to medium body, oily texture, soft carbonation; solid and crisp session IPA.","IJburg, NETHERLANDS","blackisle"
2391,"2017-04-13",3.8,"33cl flesje via Jumbo, Maastricht
Alcoholpercentage van 4,9%
Uitgeschonken in Seef glas

Uiterlijk: donkeroranje met flinke schuimkraag, troebel veel carbonatie

Aroma en smaak: neus meteen aanwezig van tropisch fruit bij openen flesje, smaak is fruitig als grapefruit, tropisch fruit, straffe bitter, caramel

Conclusie: lekkere ale was niet echt rood van kleur, wel mooie smaak voor 4,9%","Maastricht, NETHERLANDS","mjik83"
2391,"2017-04-11",3.2,"(bottle, 33cl) Hazy, amber colour with a short off-white foamy head. Fruity and resiny hoppy aroma with notes of grapefruit, pineapple and hints of mango. Moderately bitter flavour, light to medium bodied with a soft carbonation. A tad slim malty base, slightly toasted and nutty taste with fruity and resin-spicy hops; slightly fruity and quite bitter hoppy finish. Likeable. 27.III.17","Ottobrunn, GERMANY","MoritzF"
2391,"2017-04-11",3.7,"On tap at Mother Kellys Bethnal Green. Clear deep red colour lasting beige head. Dank hoppy aroma and flavour. Good dank hops good rangerine fruit. Good bitter hops. I thought pretty good. Some malt sweetness. I liked it","Ashford, Kent, ENGLAND","harrisoni"
2391,"2017-04-09",3.8,"33cl. Bottle. 
Pours amber with white head. 
Aroma pine, citrus, caramel, tropical. 
Taste caramel sweet, nice hoppy piney bitter. 
Mouthfeel dry. 
Great brew!","The Hague, NETHERLANDS","SimplySike"
2391,"2017-04-08",4.0,"Ambergeel/koper, crèmekleurige schuimkraag, vrij helder, niet veel koolzuur zichtbaar. 
Aroma: Mango, tropisch, citrus, pijnboom, karamel en mout.
Smaak: Grassig, grapefruit, citrus , harsig, pijnboom, iets spicy en karamel zoete mouten en een prima bitter.
Heerlijke low ABV Amber Ale..... hoppig en fruitig.
Body is boven licht, vrij zacht mondgevoel met zacht koolzuur, afdronk is bitterzoet en fruitig.","NETHERLANDS","Bijl"
2391,"2017-04-07",4.0,"0,33l fles bij lion. Heerlijk frisse ipa met citroen passie fruit en een grapefruit in de afdronk. Toppertje zeker met zon mooi laag alcoholpercentage","NETHERLANDS","rikstar"
2391,"2017-04-06",3.7,"33cl bottle @ Rotterdam. 
Poured amber in color with a thin white head. 
Malty, slightly hoppy, herbal, nutty aroma. 
Flavor has hops, malts, herbs, sweet fruits. Nice hoppy brew, I like these kind of amber ales.","Vantaa, FINLAND","Hermod"
2391,"2017-03-31",3.4,"33cl Bottle @ LaBIRRAtorium, Madrid, Spain.
Hazy dark amber colour with white head.
Aroma is hops, malt, citrus, grass, pine, sweet.
Taste is hops, citrus, resin, malt, caramel.
Light body, moderate carbonation.","SPAIN","melush"
2391,"2017-03-31",4.2,"22/III/17 - 33cl bottle from Bierhalle Deconinck (Vichte) @ home - BB: 22/XI/17 (2017-401) 
Clear bright red to amber beer, small irregular off-white to yellowish head, pretty stable, bit adhesive. Aroma: tropical fruits, citrus, grapefruit, bit malty, some caramel. MF: soft carbon, medium body. Taste: bit sourish start, very fruity, citrus, grapefruit, very refreshing, nice! Aftertaste: some caramel malts, bit sweet, citrus, grapefruit, gentle bitterness, very fruity, clean and crisp bitterness, lovely beer!","Gent, BELGIUM","tderoeck"
2391,"2017-03-27",2.9,"Tap @ Silesia Beer Fest 2017. Dark brown with ruby on the edges, beige head. Aroma of malt, bread, roast, dried red fruit. Taste is sweet, very low bitterness; flavors of bread, malt, roast, toast. Medium body, smooth texture, average to low carbonation.","ST HELENA","SonOfAnarchy"
2391,"2017-03-27",3.1,"(bottle) murky amber colour with a frothy off-white head. aroma of cinnamon and lots of lebkuchen spices, with some notes of dark bread crusts, pizza dough and tomato concentrate. flavour is mostly pale malts and peppermint, with a light touch of floral hops, some lemon drop and a semi-dry chalky finish. medium-bodied with soft carbonation.","GERMANY","jfb"
2391,"2017-03-27",2.7,"Bottle. Fairly murky grey amber, off white lace. Sweaty hop aroma. Medium light mellow body. Citrus, some grassiness, minerals. Mhh.","Garching b. München, GERMANY","jonas"
2391,"2017-03-27",3.3,"Bottle. Pours clear amber. Nose is bitter, grapefruit. Palate is bread, malty sweetness, peach. Good.","GERMANY","FinnIckler"
2391,"2017-03-27",3.3,"Hazy amber with little white head. Aroma is fizzy tablet, grapes, honey, sweet fruit. Taste is not so much. A bit of sour citrus juice with some malty sweetness in the back. Shallow. Round but expected more. Ok.","GERMANY","Ritzn"
2391,"2017-03-27",3.5,"Bottle. Hazy amber color with tan head. Aroma is grapefruit, peach. Taste is bready, peach, tropical fruits, caramel, toffee. Slightly bitter finish with fruity aftertaste. Medium carbonation. Nice!","Garching b. München, GERMANY","SinH4"
2391,"2017-03-26",2.9,"Draught at CWAF2017
Reddy amber with a small head. The aroma is red - sweet and malty, dripping caramel. That carries through into the taste, though theres a pine element in the mouth. The carbonation is lively but not annoyingly so. Some good bitterness in the finish, but this follows the general amber-ale pattern too much for it to feel refreshing overall.","Tallinn, ESTONIA","FatPhil"
2391,"2017-03-26",3.7,"UPDATED: MAR 26, 2017 Amberkleurig, flinke plakkraag, redelijk wat koolzuur. Ruikt aangenaam citrusfruitig maar ook moutig . Smaak is bitter citrusfruitig, bloemig met een goede moutige ruggengraat. Redelijk wat body, zeker voor een bier van dit alcohol percentage.","NETHERLANDS","mutz"
2391,"2017-03-25",3.0,"[Tap @ Silesia Beer Fest] Unpronounced aroma of red fruit, bit of hopiness. Very faint, hard to find something. Dark ruby in the glass with medium off-white head. Taste is semi dry with notes of red fruit, pine resin, some tart hints. Refreshing and sessionable but Ive expected more at all.","that shaggy maggot, POLAND","MikeBeermaster"
2391,"2017-03-19",3.6,"0.33 l bottle from Speciaalbierpakket.nl, best before November 2017. Clear, reddish amber with a thin, foamy, stable, off-white head. Sweetish, fruity-resiny aroma of red fruits, pine and some orange jam. Slightly bitter, minimally sweetish, fruity-resiny taste of red fruits, lots of pine and a touch of orange jam, followed by a medium long, rather dry-bitter, resiny finish. Thin to medium body, slightly effervescent mouthfeel, soft carbonation. Very nice!","Hagen / Bonn, GERMANY","Zlotta"
2391,"2017-03-16",3.4,"A fresh, sharp and hoppy taste, very refreshing. A slight bit of bitterness, citrusy. A very nice amber ale with character.","FINLAND","panzerwolf"
2391,"2017-03-16",4.0,"Bottle at home. Pours hazy dark amber with medium sized off-white head. Aroma has hops with mild malts and citrus. Taste is malts, caramel, citrusy hops and pine. Quite good.","Espoo, FINLAND","Villyzzz"
2391,"2017-03-15",3.9,"33cl bottle at home. Pours a beautiful clear amber red colour with a medium white soapy head which leaves a bit of lacing and visible carbonation. Aroma of aromatic hops, grass, resin, caramel, orange zest. Taste is medium sweet, medium bitter with a fairly hoppy dry finish. Notes of hops, caramel, resin, lemongrass, orange, pine. Texture is sticky, light bodied with medium carbonation","Groningen, NETHERLANDS","gyhallmanti"
2391,"2017-03-13",3.7,"Découverte dans la Saveur Box. Bière ambrée au nez houblonné, frais et fruité. En bouche elle est sèche et résineuse. Amère et houblonnée. Bonne bière.","FRANCE","Sircatis"
2391,"2017-03-12",3.6,"Bouteille 33cl, BB 22/11/2017, batch# Y16B0011.
Cuivre, col épais crémeux blanc-cassé assez généreux.
Arôme au nez doux malté toffee, biscuité, houblonné arrive en retrait avec un petit rappel agrumes.
Palais est maté, grillé, caramel, fin biscuité avec un fini léger en rétro houblonné Petite amertume rappelant les houblons C. Agrumes et pointes herbacée. Malt de red ale, tirant sur le Vienna? Grillé et biscuité persistant en fin de bouche.","Enghien, BELGIUM","sebletitje"
2391,"2017-03-12",5.0,"Beautiful amber colour with white head. Fresh hops aroma, citrus, orange peels, caramel. Medium body with nice taste and remarkable aftertaste","Burgas, BULGARIA","pencheff"
2391,"2017-03-04",3.8,"Bottle at home, 4th March 17. Pours bronze with a large creamy head. Aroma is tangerine, floral, slight pine. Taste is floral hops, some medium bitter marmalade, sweet malts, soft bitterness in the finish. Nice clean drinking amber.","London Town, Greater London, ENGLAND","CraftBeerNick"
2391,"2017-03-03",3.6,"Orange with white head. Fresh hops, dank and citrus. Slick, sweet, fruity and dry finish. Great!","Oslo, NORWAY","aleksander9"
2391,"2017-03-03",3.4,"Tap at Oluthuone Leskinen, Oulu. Colour is slightly cloudy dark orange with small white head. Aromas and flavors: Caramel, pine, some fruits, hops and malts. Pretty strong flavors.","Oulu/Helsinki, FINLAND","VastActiv"
2391,"2017-02-20",3.9,"Bottle at home. Clear amber with white head. Big fruity and resiny hops up front, orange peel, pear, sweet cookie dough, hint of cardemom, marijuana, nettles. Moderate sweet and over medium bitter. About medium body, average carbonation. Nice and very refreshing stuff.","The Hague, NETHERLANDS","sjogro"
2391,"2017-02-19",3.7,"Zeer fijn aroma. In de smaak koppig, zurig en grapefruit, maar niet scherp! Smaak is ok, maar het ontbreekt wat aan palate.","BELGIUM","90"
2391,"2017-02-19",3.8,"@ Meug 2017. Thnx for sharing ! Pours unclear, dark amber. Small white head. Smell is mild hoppy. Creamy, green hops. taste is intense, sharp bitter, green hops. Light MF , but easy drinkable; very full, good bitterness. very nice. In its style, it is to be concidered fantastic !","Antwerp, BELGIUM","kraddel"
2391,"2017-02-19",3.8,"Thank you for sharing! Sampled draft @ Meug 2017. Lightly hazy orange, creamy white head. Pleasant nose, mellow pine, orange hops with mango peel, aromatic, fruit, fruity bitter. Taste is lightly yeasty upfront, bit too mellow for me, pine orange peel, grapefruit bit in a mellow fashion, touch metallic orange. Body is faintly thin, some yeast, lightly fruity. Not bad at all but I was hoping that it would pop more, touch too mellow & brave for me.","Antwerpen, BELGIUM","77ships"
2391,"2017-02-18",3.9,"330 ml bottle. Clear amber body with a fine, creamy off-white to tan head. Aroma has malt, toffee, hint of toast, citric fruit, grapefruit and pine. Flavor is quite distinct malty without being too sweet, there is some toffee/caramel and citric fruit, oranges, pine and good bitterness. Fine balanced body and strong, long lasting aftertaste. Nice and solid beer.","Kristiansand, NORWAY","Beer5000"
2391,"2017-02-17",3.4,"Oranje bier met mooie schuimkraag. Smaak is bitter hoppig met iets van zwarte thee. Is helaas iets te waterig en te licht.","Etten-Leur, NETHERLANDS","Icedwarf"
2391,"2017-02-14",3.3,"Bottle. light amber color with a small ring of foam. Aroma is hoppy pine and malt. Taste is also pine and malt, but with som biscuits as well. Not very complex, but with a nice bitterness.","Bergen, NORWAY","AnG_BrgNor"
2391,"2017-02-03",3.5,"On bottle from Vinmonopolet Norway, on order. SLightly cloudy deep golden color, with good foam. Medium aroma intensity; hops, malt, citrus and some pine. Medium body & complexity. Quite high bitterness- ok balance. Enjoyable","Oslo, NORWAY","Arve_Christian"
2391,"2017-02-03",4.1,"Bottle from het Biermoment, batch #Y16B0011 00007808 BB 22/11/2017, 33 cl sample. Clear amber color, medium frothy head. Aroma has a lot of fresh grapefruity hops, slight pine and a touch of aromatic malt. Slight fruity sweetness and medium fruity bitterness, crisp, clean. Lovely session beer.","Bunnik/Utrecht, NETHERLANDS","caesar"
2391,"2017-01-19",4.3,"33cl bottle at home from Nederlandse Bieren Festival Wintereditie Delft 2017. Nose is intensive citrus, grass. Body is opalescent copper, head is big, offwhite, frothy, average lasting, good lacing. Aroma is citrus, tropical fruits, biscuits, grass, weed, tea. Medium sweet, light bitter, light fruity sour. Finish is medium lasting hoppy medium bitter. Light body, slick texture, average carbonation. Easy, refreshing summer beer, very tasty, great balance, excellent.","Maarssen, NETHERLANDS","androman"
2391,"2017-01-14",4.0,"Draft at Nederlands Bieren Festival, (Winter) Delft. Near clear amber with a thick off white head. Aroma of tropical fruits, citrus, peach, orange and mango. Flavour is light to moderate sweet and moderate bitter. Light medium bodied with soft carbonation.","The Hague / Amsterdam, NETHERLANDS","kermis"
2391,"2017-01-14",3.9,"Tap at NBFD. Slight hazy amber with creamy off white head. Lots of fresh hops with passion fruit, lychee and pear. Light dry roasted malts, fresh apple and light mineral. Light sweet and under medium bitter. Under medium bodied. Very good.","The Hague, NETHERLANDS","Maakun"
2391,"2017-01-13",3.9,"Bottle. Amber color. Nice aroma of fresh hops, mild pine, caramel and citrus. Bitter hoppy taste of pine, citrus, caramel and grassy fresh hops. Uiltje knows how to brew hoppy stuff.","NETHERLANDS","MarcoDL"
2391,"2017-01-11",3.4,"UPDATED: JAN 11, 2017 Bottle, pours clear orange/red with a white head. Quite hoppy with pine and grassy hops, bit of grapefruit. Nice caramel and light bread notes, some red berries. A bit high carbonation. Nothing spectacular, a well executed american amber.","NETHERLANDS","MonsterMagnet"
2391,"2017-01-07",3.5,"30cl bottle
Appearance: A hazy orange/red beer (some yeast when poured gentle in) and with a slight/medium off-white/beige head.
Aroma: malts, caramel, citrus (maily oranges), pine, bread, hops.
Taste:Starts moderate sweet with malts, caramel, some orange and a bit pine, then finishs with a mix of pine bitterness and dry bread, with a hint of oranges. 
Medium body, average carbonation.

Solid.","Hoogeveen, NETHERLANDS","RW80"
2391,"2017-01-06",3.8,"Bottled from the brewpub. Orange colored, small head. Nice hoppy nose, fruit. Lots of fruit in flavor as well, hops. Balanced easy to drink beer, nice.","Bussum, NETHERLANDS","jerohen"
2391,"2017-01-06",3.4,"On tap at Uiltje Taproom. Re-invention of their Velduil. Amber colour, off-white head. Aroma of pine, toast, some caramel, some grapefruit. Flavour is likewise, heavy on the pine, firm bitterness. Light bodied. Not much different if at all from Velduil imho.","Zaandam, NETHERLANDS","Borresteijn"
2391,"2017-01-02",3.7,"Wat fruitig aroma, met wat zoetig(karamel). Smaak is lekker fruitig en licht bitter. Prima Amber Ale.","NETHERLANDS","basjansen14"
2391,"2017-01-02",3.4,"Bottle. Amber color. Red fruit, oily hops and a hint of caramel in the aroma. Malty sweet flavor with oily earthy hops, a hint of toffee and red fruit. Pleasant.","La Tropica, NETHERLANDS","bierkoning"
2391,"2017-01-02",3.5,"Aroma:

Medium aroma of malts, caramel, orange, pine, bread, hops and citrus.

Appearance:

Hazy/turbid orange/red beer with heavy yeast and with a slight/medium off-white/beige head. 

Taste/Palate:

Starts medium sweet with malts, caramel, orange and pine; ends slightly bitter and dry with bread, hops and citrus.

Overall:

This beer is rather intense, complex and balanced. The palate is slightly too dry and uninteresting, but every other aspect of this beer is more than decent.","NETHERLANDS","MelvinKalksma"
2391,"2016-12-29",3.7,"33cl bottle from Flink Gegist bought as a celebration of selling my house today.
Medium creamy beige head. Clear amber pour. Lovely bitterness. Very good","Chiang Mai, THAILAND","deanso"
2391,"2016-12-24",3.7,"Bottle from Cotteridge Wines; clear copper red pour with a creamy light tan head, aroma has assertive pine hop and light caramel, taste has sweet caramel, light pine, some red fruits, a touch of grapefruit.","Birmingham, West Midlands, ENGLAND","RichTheVillan"
